Codigo;Cantidad;Precio
110249;40038;2231
108690;14817;1871
115013;28713;1408
104208;12605;2826
130856;40985;2330
121444;20158;2272
110376;34545;3811
114036;24107;1686
131996;42305;1665
128334;11358;2306
127110;16983;1705
116814;21334;3209
127871;11296;1958
128003;36372;1481
125232;41496;2272
130724;28065;3388
120252;39845;2902
124742;30217;1503
105589;21619;3246
111628;34102;3273
120989;27047;1877
114691;16104;3288
109617;26885;2076
127599;24650;2122
113394;36704;2755
116654;41672;3387
128792;42470;1973
120834;35122;2167
111234;34347;3769
123611;25433;3977
123455;23299;3818
124288;21414;2799
129974;18561;3447
129566;32594;3095
104938;20413;2239
112812;40276;1327
130691;37681;1166
107813;41242;1746
120220;42691;3046
126726;38311;1628
111768;25311;3501
128019;12981;3646
125788;21548;2801
109772;39129;3555
113864;27071;3522
127774;17136;1560
114245;33240;2871
132147;27190;2980
116665;31121;3581
115820;10191;3460
119888;32263;1736
112870;22962;2979
117197;40415;2100
125993;35382;3818
106340;36922;3746
105407;41134;1659
106064;25205;1604
109292;18134;1750
116126;20553;2147
129732;33286;3839
100323;33313;3779
131659;20570;1176
128221;23493;2536
123236;31069;3258
113192;31148;3769
114620;32466;2420
101777;34192;2241
107762;34220;3392
121007;15128;1807
108974;30815;3384
110788;23481;3215
129378;23304;2286
104223;32026;2067
109287;40736;2432
130408;40860;2243
100929;34739;1370
124583;25306;1091
104480;12379;3293
100579;35898;3857
119802;22630;2768
122023;30697;1780
125918;33007;2919
122584;34517;3160
112967;34781;3322
114330;15490;3145
103570;33529;2423
103479;38351;2788
102644;34210;2304
122694;15877;3932
110836;32965;2663
113031;14788;1120
108507;24605;1773
112935;30640;1774
120476;14582;2596
112753;34021;2286
127771;40412;3086
127512;30623;2460
114401;18425;3202
125072;35991;2599
126619;37407;2754
111682;33798;2007
128502;35494;2466
124792;37196;3136
123838;30886;3421
100425;15532;2104
124994;26167;1503
131076;30880;1406
103527;25790;3882
105653;29866;1183
125439;41326;3108
109795;30135;1514
132655;20361;3401
108190;16485;2282
103701;15106;1475
131685;31701;1129
125413;20877;2076
116635;29641;3339
104760;26953;1465
101249;22334;2281
121670;21375;3153
107756;36039;3373
121407;12075;2581
124458;34895;2826
128253;16977;2858
105445;17936;2490
129223;12870;1365
109268;15581;2480
128221;37497;2913
114589;19986;3091
106760;15965;1301
125760;33741;1349
126045;40579;1470
101335;24115;2935
113654;41478;1948
119951;38643;1879
112980;11481;2980
129327;11852;3173
122523;20627;2937
114822;22320;1509
115445;10448;2882
122505;32872;1238
103347;30016;3323
115229;22214;1141
112396;23286;2735
117686;16573;2174
121737;25502;1258
129358;36350;3375
115578;11419;2092
117096;30186;3452
130576;37183;2948
113180;38396;3774
100333;17053;3517
109144;32115;3142
101189;33954;2230
119521;34273;2284
113636;31608;1058
121269;20601;2078
107971;25953;2503
130524;20002;3271
115939;40077;1069
119503;19645;2026
127911;39320;2362
117241;11815;1401
112882;15025;2702
110083;15831;2205
119205;40087;2399
100066;40999;2496
100698;10744;1636
126697;41650;3624
107627;31436;3104
131143;22339;2405
119203;32962;2780
131003;27466;2114
123957;40682;2900
103529;11232;3744
100040;31239;2086
132616;10921;2125
114353;23645;2424
127468;37448;2227
131772;17119;1327
130202;31007;1182
125716;25330;1794
100574;30596;2822
108578;32596;2918
114340;33472;2732
101501;34754;2874
129794;41075;1906
105031;37483;3688
127023;32291;2130
114313;36703;1915
104289;26414;2549
116067;30063;1854
126918;34648;2452
108598;25921;1536
109843;29344;2026
111376;10880;2929
114016;39722;3844
110844;27762;2821
115017;17504;2781
124682;38492;3521
131725;11926;3607
111657;21880;2645
128158;14545;3306
114728;19820;1793
108516;40586;3628
118397;42371;2719
107423;21884;1342
104859;40978;2981
107435;29665;2568
107013;23255;3152
102040;33197;3898
108645;29232;3545
126408;14239;3401
109628;23162;2055
103584;34123;1969
119067;10748;3608
115943;21352;2215
100959;37665;1768
118246;27132;3951
127454;16898;1894
110828;14918;2141
116752;33112;3182
102717;39545;1460
122006;19065;3781
126619;21916;3348
103470;33009;3029
110821;23598;1370
130417;26058;3468
110725;29284;2322
129011;38830;2590
129692;32533;3537
125339;35933;3733
123189;10928;3604
126030;42289;3708
116453;24531;3029
119358;41894;2729
119451;34655;3494
125314;42019;1030
107414;38931;1450
104381;13424;1159
100024;22046;1028
118015;26786;3128
124327;31010;1470
129323;19560;1125
130442;28577;1908
110975;34800;3702
110137;11468;1253
105489;22252;3020
111674;27170;3456
103780;21849;2225
110309;39029;2823
125025;30996;3904
115075;29722;3077
125777;41061;1257
112966;24186;2620
128181;15617;3060
113509;21311;2000
127239;41023;1282
124361;39369;2700
130764;39013;3497
119306;17341;1283
125057;14435;2997
122291;12223;1036
109637;39507;1312
117752;13240;3862
102225;33422;2493
103538;21569;2025
102300;19528;3502
118648;38656;1627
127037;18914;3762
130088;39965;1053
109925;37496;1820
107845;20246;3311
125717;25432;2580
131444;14754;2632
130504;38749;1016
123001;25439;2703
102102;36715;3832
121475;16253;1207
108093;36477;1317
104371;34215;1113
107012;20738;3062
128343;34261;2017
124808;23163;1288
105357;40664;1046
128323;26013;1767
102742;36266;2409
130038;25184;1629
120380;24570;3489
121912;19139;2792
118805;32362;2884
123352;41514;2241
114824;37742;1055
125086;31914;2463
117093;39381;3563
118336;17046;1028
104431;10854;1722
115627;23079;2952
126622;16914;2618
115706;17449;1587
115220;17063;1117
115109;23001;1727
117035;28177;2660
101069;35204;1126
100717;41090;1286
101311;31889;2757
122966;10274;1948
131827;19688;2754
106284;22800;3687
130105;10499;1706
119380;29398;3351
102613;19719;2117
101997;10413;2184
100534;23730;1366
126099;12309;3905
105739;15629;2700
101536;12726;3602
120544;24088;1714
118595;26240;1436
124051;17390;2369
119609;40838;1474
120633;23573;3562
124962;33033;3422
103759;38641;2794
126614;27053;2384
131652;42650;1329
118923;25808;2867
127684;31613;2350
110128;13170;2806
103380;27797;3819
121537;31039;1468
130832;15394;2055
107014;33675;2224
123059;11039;3871
121464;32360;1491
123948;23786;2189
119109;20507;3131
107126;14819;3174
128164;19869;2343
104804;39649;1710
103995;39660;2203
120223;41169;2229
131717;24656;3941
131347;33506;3251
117629;39405;1181
132595;41731;3519
119794;14637;3973
129698;11171;3625
112214;10221;2982
107805;10991;3014
122085;35701;3805
107714;24323;1887
121459;31129;3651
116612;33742;3377
105032;15517;2178
117736;16018;1320
107213;21171;2211
123752;35915;2822
113149;39975;2226
114953;12129;1225
101333;14228;2040
126531;20079;2093
119347;28095;1892
103575;39179;2564
113382;22244;1649
128094;10444;2569
111591;41369;1535
127419;17412;1598
110311;10135;3816
100018;29928;1129
107703;22281;2618
103891;25376;3848
128574;30507;1282
105216;22252;3707
101358;34147;2243
106542;37990;2762
103933;25631;2204
113203;41612;2408
122573;26388;2828
112133;25877;1139
101959;32950;3599
104692;33081;1473
120854;33537;2360
112317;42231;3490
108546;39405;1021
128654;17797;3776
116446;28703;2619
130139;38117;2066
128963;24249;1139
122373;38870;3570
131219;12115;3387
123975;15514;3794
115190;25477;1174
107889;26702;1556
115275;14219;1543
105541;29628;2609
109644;15850;2027
116639;20985;2327
101711;36893;2492
126896;27176;2645
125034;13488;2618
127978;23351;1429
117479;38238;1176
102648;15228;2207
115662;16389;1125
127061;16236;1333
115559;17286;2240
105309;23018;2392
116996;22011;2383
109037;11750;1193
111738;41923;2953
116973;23611;3155
122377;16199;3790
102237;10766;1299
103085;14235;2200
104634;31521;1208
101375;28728;3654
102866;30930;3103
115262;32390;3359
123232;18881;1623
121874;41461;1971
124945;18258;3090
119589;29131;2590
101302;30080;1158
128426;10235;1236
126933;30408;1013
101475;37531;2705
127443;39181;3276
125393;15829;3646
117102;14781;1298
119433;26219;3344
106052;28334;3077
120806;18716;2640
100758;28265;3418
112012;32150;3813
124811;28111;2934
120706;19378;1864
105878;25193;1463
111048;24626;1436
107482;40903;3369
119722;33338;3157
114073;27560;3326
127057;32049;3678
127248;14317;1174
115510;27354;1823
100687;33415;3101
103041;30652;3650
118003;15066;1776
125569;12340;2896
109254;18766;1701
119998;28363;3343
129455;16640;1177
102993;13473;1679
105348;11479;3059
103562;39688;2819
125583;41067;2639
122889;14767;3835
124904;35447;3534
132561;24294;1022
111866;35285;2212
113420;24541;2510
101570;34608;3036
107374;42236;2028
115119;25840;3125
125811;31381;3017
117551;33813;1705
108286;10406;1410
113220;30703;2981
122355;29802;3559
102074;23548;1095
103400;34014;1560
126684;42581;2102
112904;16274;3788
115120;22122;2252
106924;42327;2963
110631;21250;1021
110438;36518;1413
109507;31675;1377
102763;30171;1042
121247;12666;3138
113568;20888;2186
112354;13968;3452
113335;27622;2664
100352;37496;1718
110873;13044;3412
112215;28285;1312
121756;18050;1307
112648;30642;2768
118315;37210;3370
101409;34803;3971
129006;41060;2775
117104;31470;3931
113558;12602;1525
116883;30058;1495
119764;12359;2492
107050;21572;1446
107818;41682;1191
106541;17875;3927
120212;21384;1487
126427;35765;3406
120760;39013;2955
119738;23612;2874
121504;16131;2327
112027;41452;3732
102453;10429;2573
124586;15557;3472
117729;29228;1131
117739;15443;3867
124975;14818;3928
114609;39618;2028
130371;18545;2425
116982;41049;3693
101237;36891;1487
102303;37936;1741
107649;17614;1019
103179;35330;1614
107265;15653;3756
105090;18013;2303
127793;29616;2519
110426;10671;2290
106793;27570;2036
114425;10194;1197
106513;32526;2086
120558;21806;3019
121605;17189;2797
120794;21380;2278
125844;20677;3423
101355;14340;2185
105251;24459;1673
119816;12603;3254
125863;24372;1434
109320;36601;3857
104809;39387;2728
106637;10050;2845
109256;32792;3217
111951;15076;1607
132169;40049;2118
114942;16719;2479
124489;23977;3626
118290;14008;3473
100139;32712;3937
111120;30900;1112
128993;27125;3127
108848;15567;1811
129559;27511;1826
127605;35271;2499
112243;27771;3469
124297;10101;2281
108193;30574;2959
118268;33422;2914
121378;34315;1926
102334;22712;2891
118298;18801;2364
116456;30382;1115
110484;18140;3957
117037;13678;2144
122099;10964;3088
113039;33941;1387
108165;13038;1005
118572;32646;3939
128884;37496;2007
103991;38886;3855
100239;20642;1733
122500;39826;3547
117662;24325;2725
118060;38181;2457
122168;40342;2423
110384;36245;1780
119901;15720;3092
117029;23202;3821
121916;34246;2761
132182;14601;2167
129521;30607;2425
103384;17066;3335
120604;14560;3186
101509;12339;2078
113566;10083;2294
131291;37612;3918
100583;31206;1701
101936;40619;3242
118418;35334;2983
129725;34089;3402
115526;17674;1982
105578;39718;2499
122390;28494;3648
118373;21791;2132
117709;26565;3506
118756;27781;2563
121080;33152;1117
102570;32694;3472
128129;26425;1163
114723;36387;2519
129079;24913;3559
129586;40811;1434
113572;20681;1013
112901;32602;2793
125680;21017;2721
120207;37373;3048
130760;20725;3663
125046;10838;1270
119688;29273;1959
121750;21334;1796
101650;11386;2458
131181;28190;3382
131610;15471;2821
104962;14779;1773
107725;30633;3142
100653;38879;1018
104482;19351;1018
114762;32567;2213
108595;10247;2255
122809;22394;2853
131435;41253;3690
126655;17476;2698
103799;23590;3370
105624;31568;3226
126517;26112;2277
123881;30651;3193
101910;30146;3970
122570;32589;1125
113322;25698;2508
107553;20478;3825
129374;25119;2046
112394;15154;3194
126851;13774;3490
128882;16739;1237
101950;11425;3750
110404;15399;3992
116726;24912;1936
121261;40418;2354
118863;14252;3365
109145;38272;3553
125154;26108;2489
112842;18946;3484
117795;14270;2757
104465;13518;3139
111933;28064;3210
105862;13056;2694
106189;19657;3540
112992;34089;3398
125884;41931;2948
105017;29249;3629
103600;21973;1058
127197;28091;1304
129476;27907;1627
105464;18937;3348
125835;23254;3295
121727;30608;3912
110480;31297;3161
129515;26396;1269
132037;10443;1946
109977;42652;2514
115107;29872;3324
122607;38021;3142
101621;31767;1572
102423;21005;2685
115569;15783;2780
125295;19300;1257
129460;21795;1293
129530;34770;2128
100168;32483;2762
105854;19693;3518
116391;21300;3727
115217;18283;3074
102275;34568;3518
132409;12606;1987
123078;12681;2328
124153;40946;3026
130290;11866;3634
105307;38800;3980
112370;17080;3155
113494;32106;3168
108163;16311;2583
121889;25505;3185
115382;34377;2642
105554;12614;3379
116277;41432;2272
104544;13408;3330
103516;13459;3430
108630;33340;3851
124734;15560;2789
124643;32729;3598
110131;23767;1910
112648;20299;1491
131451;22436;2072
118794;32867;1521
113438;29082;1884
109444;37386;3443
126487;27284;1691
102304;24328;3029
126048;24391;1869
103901;19507;3268
106879;41225;1518
100603;18229;3083
101030;35076;2415
131286;11375;3978
120452;34871;2674
117082;20386;3435
132693;18387;2690
115933;30306;2977
104145;42453;2037
111738;25731;2186
103188;18413;1499
110920;31225;3249
117904;29459;2217
112506;40687;3656
105117;24667;1898
131282;42483;1423
117079;30684;1302
105968;13711;3754
103104;16597;2948
120407;33197;3038
126552;33357;2686
124235;29323;3438
131767;37342;1695
114127;39474;3407
123336;13940;1161
109163;23217;1949
115632;25375;2622
126344;11906;2617
130447;29261;1063
101757;29159;3839
116888;33796;1552
115623;10017;3066
123698;16889;3697
108572;18642;3722
129316;41621;3106
113632;42211;1622
123133;24640;1893
127397;16327;2732
125990;19606;3994
121204;13046;1762
103539;32585;1078
110042;10993;3488
101645;12001;1340
115052;26672;3533
128506;21912;1965
115131;17347;1867
129212;12034;1353
131348;33690;3644
113089;11079;1539
101023;37792;2372
105871;15123;1273
113849;20539;3709
111093;25480;2201
103321;17353;3831
125611;27609;1254
115365;23593;3206
106020;15962;1713
115977;32390;3572
105093;21791;3924
114267;20173;3327
103409;20106;3773
125568;19863;1265
124085;41043;3805
100367;27254;1768
126201;24557;2234
109272;41437;3784
107259;19806;1701
117864;34081;3092
124420;18907;1664
118420;28740;2784
112017;13768;2752
100472;33926;2500
121711;27118;1559
127092;36851;3486
111283;11787;3429
103931;10597;1852
118489;17148;3979
128092;17846;2398
109932;24886;2650
115663;13842;2328
107020;31825;1761
122982;10411;1854
106403;17094;2301
112308;15422;3525
111405;15665;2473
128069;19499;3084
115557;12992;2659
101956;40456;3910
116263;41101;3238
105180;23290;2177
124787;12306;3907
100917;36419;3632
124756;15620;1758
102943;36786;2916
101134;13611;3180
109516;39944;1699
111468;32028;2236
124200;13933;1989
118018;39640;2873
102308;38271;1656
110771;17344;3780
103580;41905;3058
129520;40289;3838
129952;19945;1870
107870;39165;3239
100672;19616;3674
116192;24548;3010
122158;37617;1766
104261;23288;1986
109782;27743;1364
130310;35312;1521
111549;23860;3595
123086;12083;3919
116029;25286;2246
112594;23397;3692
107392;34830;2634
100120;12288;2951
126408;14409;3286
