Codigo;Cantidad;Precio
107647;39935;1107
105969;11385;3967
126314;13990;1968
113608;11022;3062
105843;15012;3771
105754;28056;2998
120704;12923;1520
107061;29825;1215
130761;22860;3134
105786;12413;2760
102849;31633;1021
111490;26105;3693
110569;39727;3139
124212;29106;1962
127576;16216;1925
108399;35300;1232
118033;11780;1197
130130;39305;3554
115595;36840;3277
119235;15265;2024
124145;33067;1903
129744;14972;2236
120060;41042;3710
106741;23418;1252
109702;39448;2198
123308;14788;2951
117021;19498;2416
115224;37601;2364
116027;12802;1722
132524;15931;2213
121588;13908;1819
103948;42222;2432
127293;35020;2104
121263;33142;2749
104465;35598;2390
123874;34585;1581
119326;39219;1249
107575;24350;3849
117451;12606;1326
128143;15923;1293
101805;39481;1286
126006;16015;2222
102593;30461;2184
132052;15274;1215
128275;31184;2646
108825;12979;1468
121232;34146;1981
111212;14077;2910
100913;15562;3754
131602;27679;2351
117201;10131;2208
124279;16253;1383
130873;28672;2401
108713;22894;2156
114261;12553;1848
114471;33349;2267
101515;38593;1338
105093;37341;2236
125860;36643;2432
105640;32891;2107
112850;17021;2300
120439;26151;1757
120242;20974;1321
116052;12744;2798
126814;16306;2126
118983;13219;1794
105443;14386;3992
112407;20244;3138
131266;33813;2194
111298;21915;1212
120129;35520;1975
113694;16774;3501
125361;18948;2646
110979;20718;2382
129276;21241;2546
112071;29115;1232
130069;34091;1887
100353;38376;2502
102177;14498;2226
116933;29509;2635
116336;40053;3644
122969;29792;3655
107934;37606;3259
120466;18534;1165
120183;38197;1367
112732;40467;1875
116086;30892;1863
127002;14861;2762
109548;39829;3033
101723;21312;1110
123968;23578;3129
109988;32785;3920
101564;37950;2364
121650;38276;1040
101861;32105;1434
104451;13739;3652
127833;41799;3318
113298;31991;1923
115353;16618;1671
102141;22073;1166
120408;21603;2256
109203;35718;3794
115994;13400;3459
121083;15921;1000
102477;20550;3488
119161;39570;3678
120104;20320;1902
116722;27747;1884
101094;19287;3339
114885;16074;2157
102980;15214;2484
106385;32627;2047
100422;39324;1658
100478;15941;2086
131756;11961;1474
108715;11156;2511
108195;37857;2913
107969;29923;1957
129685;42641;3974
105958;42121;1174
129570;14890;3342
104582;17124;3946
122794;36071;1855
122277;14297;2786
121074;16219;1984
109749;25033;2635
132293;38172;3831
101682;37713;1769
112039;27174;3333
115304;15210;2830
104940;23566;2135
104751;29631;1030
107480;30516;1277
106881;40792;1498
126094;38752;2981
114494;14316;3749
123643;26774;2900
107631;29300;2663
127998;24585;1152
101614;37850;1239
101247;28269;1908
116285;13520;1511
124463;25631;2787
131048;24638;1576
113194;21719;3830
122843;31173;3387
118961;35812;2490
111451;16960;2521
120245;41757;3822
106671;11861;3947
127468;24081;2613
116388;10097;3492
117413;22555;2106
101982;18882;2236
118427;12129;3793
125249;21004;2859
121195;28654;1118
104407;17518;3121
114570;26977;3909
112632;29041;3508
119487;40676;3606
100257;28917;1542
127891;29814;1436
120642;33502;1536
122425;28064;2471
123238;37768;1512
106965;37166;1203
128765;30319;2007
108336;41612;1963
128703;21388;1011
124983;11467;3275
109394;21592;3539
101335;42115;1631
114496;25459;2380
102940;32012;3143
116451;24160;2717
109205;17087;1481
114630;31449;3171
115559;28478;1777
107064;27040;2436
125347;36352;1008
101632;32482;1128
115633;13955;1427
130155;27773;2011
120044;12029;3921
111931;29906;1835
124361;34145;3473
123154;31971;2223
126496;26127;1642
105842;39660;3066
116588;16014;3765
114541;15043;2746
117530;40987;1081
105877;17296;1750
124229;10489;3705
106192;25294;2148
106100;19647;1968
124952;20111;3978
114471;29467;2242
105554;34162;2349
132711;25025;2297
100543;23761;2273
100489;37247;1082
105910;40469;3709
114151;14260;2949
100007;39466;3591
106818;17551;1253
124313;34448;2030
101374;11243;2204
128408;14712;2172
119429;20897;2641
128220;33518;2700
101736;13218;2548
131722;32513;2529
101406;15169;1517
124244;24933;3063
111727;19562;1914
116596;29963;1715
105965;33983;3746
108976;27284;1648
105225;30165;2073
127580;42683;3286
108963;19708;2467
122537;40446;2453
131887;41058;1997
101275;32050;1231
116924;19568;2177
104816;30407;1772
106880;15786;2028
124784;39653;2558
107196;33407;3699
122708;13485;1136
101909;24011;3545
102088;20796;3600
126893;40445;1222
111282;25929;2361
128934;34325;2947
109387;35950;2683
107224;27902;3793
123170;10630;1112
128222;11507;2858
115369;20891;3972
113091;24547;3977
130783;29536;3442
102394;34587;1159
118054;11051;2183
125802;27553;3712
113526;14305;1801
125096;37369;2000
127843;40805;2725
111552;22355;3055
129969;20825;1833
100381;34648;1306
130926;36178;3070
128872;16642;2295
124101;36316;2122
115575;42577;2102
118028;35796;2640
113583;26035;1409
115899;42497;2490
116822;32120;3830
116038;42753;1147
110285;30898;1114
132123;38872;1799
110517;41541;3615
110897;38853;1019
130140;38429;2446
101599;41516;3525
111373;33216;1110
126978;20919;2719
109080;40115;3134
119446;23546;2625
122796;13935;3838
121937;33594;1540
129240;31453;1001
124887;42032;2447
123986;36740;1207
126123;25559;1595
132557;15100;1268
117993;26025;3688
120076;13634;2844
121694;27865;2072
108537;23285;1434
123823;27496;3892
131413;38576;2421
123264;22570;1472
116209;15098;3229
111833;16660;1827
112746;35969;1169
119104;33133;1749
106454;12186;1793
127559;23476;2579
104429;23874;2681
105329;34140;1620
117136;33547;2489
123584;34475;2831
114877;36548;1442
101460;15203;1923
119117;29110;3313
107220;20726;1670
101908;12492;2331
117668;25980;1991
118329;28164;3377
124686;30372;1535
109281;36088;3806
125927;12876;2695
119678;14183;2280
109406;33429;2948
106855;26612;3217
103667;28030;2282
131966;37034;1439
129989;42102;1219
114966;16350;3889
103870;31327;2084
114511;41340;3752
115265;30459;1893
128680;13301;3117
125290;29883;1531
110199;20282;2216
116219;12894;3676
127615;33161;2993
129935;37878;2935
105193;39165;2311
116655;34584;1462
112958;16926;2051
112587;11373;2375
122174;17124;3304
124762;40159;2246
129701;22242;2499
110727;27406;3575
120119;23714;3486
114474;29151;3684
117426;11601;2385
125195;10037;2769
109171;28489;3076
122785;38460;3850
104692;18725;2934
102084;26314;1400
119148;24152;2726
104715;32710;1858
131633;16259;2083
110036;28824;3984
102583;18435;3423
114211;29182;2473
120891;36708;2119
109787;35054;1449
131708;28866;1953
117760;13897;3054
130063;33600;3249
105475;13436;1268
118323;34332;2663
107333;41074;1596
124463;34817;2908
107345;40294;2963
104096;17587;3779
114312;39782;3280
129344;42278;2294
105514;30381;1008
120848;19859;3227
102914;14890;1155
129767;33334;1763
107043;31167;2600
111316;14007;1464
131191;35103;3651
118495;42343;2208
108301;23132;1580
122366;41692;1728
102760;39802;3910
118878;22415;1447
120384;19627;3953
114266;27786;3304
119927;37117;2267
124330;22858;3137
119591;31132;3695
122287;12382;3871
106010;36858;2803
109046;21868;2027
106252;32127;3490
114231;17053;1332
100739;28554;1302
117121;15529;2078
111141;19685;1714
116315;23542;1943
125902;36361;3557
125937;30338;1242
103390;39862;1446
114867;35222;2604
107628;36820;3826
116972;37746;2441
130663;41619;3157
109628;11377;1409
128718;33349;3188
115448;27736;1240
121216;24174;3745
121051;37838;3825
121174;40687;2314
107668;23335;2384
104580;42598;1447
101394;32531;1074
124282;11030;1576
121751;30925;1563
116659;13288;2795
109056;37587;2351
120121;12145;1434
118472;35936;2835
120004;30978;1907
106142;36117;2162
113090;33827;1387
108989;38799;3371
122538;24842;2373
131896;17638;3262
120674;27894;3226
113399;11334;1265
104614;22383;2369
113705;16672;3889
119470;16857;3588
114750;30627;1376
101517;12510;2632
101082;29308;3517
105202;24475;1580
113978;11800;2136
116826;21144;1654
118780;23766;1186
114136;23785;3311
112723;17633;1201
115446;13330;2112
129540;15295;3733
102492;16261;2619
129481;42153;3139
132166;38606;3134
121831;28232;3549
121071;11720;3292
108822;16759;2797
121973;36984;2461
124951;13836;1013
124649;22618;2306
124035;17373;3284
112259;17220;3583
101308;38270;1131
115508;38959;1711
110344;12131;3206
119310;24710;2898
108087;22900;1946
124470;31941;2854
118889;12849;2603
127071;20882;2502
121043;39412;3786
106238;18075;3027
131982;35324;2202
114871;41685;1125
109261;15934;3351
104370;35316;3470
102177;10802;2701
104410;36148;3615
114055;20505;1893
107320;30156;2013
107629;36712;1969
114397;14756;3444
101639;10849;2190
114723;31515;2167
106614;27651;1344
124204;39690;2383
129205;20177;3290
130271;20552;2293
101204;39461;3172
131550;31316;2875
102485;28429;1543
108832;36080;1270
127444;32474;2988
110651;37079;1205
123202;29938;1555
131207;23000;3053
128336;19075;3095
119694;19691;2985
114668;38433;1941
113302;28975;3388
110030;17025;3800
101927;40133;2606
117139;16072;3133
109525;27399;1765
113240;32805;3633
120756;23444;2896
105028;24499;1016
123973;37397;2319
105370;20696;2827
114369;15582;2868
127764;27540;1533
128772;15528;3120
111809;41862;2863
106892;21019;1078
117916;36750;1792
120642;26087;1003
102033;12111;2032
125453;34450;1440
102836;29446;3159
128611;33615;2364
112840;16240;1493
104773;11635;3320
130675;35501;2269
102260;21099;1376
124338;20590;2615
110022;32310;3974
122726;19145;3453
117715;39636;3240
105485;27268;2625
110978;39730;3399
109839;17603;1120
109850;41068;2203
105247;25935;2695
129752;32385;3915
114592;31734;3401
125004;16854;3755
118036;32951;3849
126172;26898;3785
104184;32181;3261
106050;32568;1911
123804;32544;2883
115429;12302;2249
127709;34973;3597
105814;25908;3734
129733;11473;3980
111452;33904;2236
112507;20252;3964
104529;38947;1859
122389;32932;3879
128451;37087;3042
121373;41281;3475
130706;31635;2114
117739;16879;3588
129027;35278;2685
119337;35270;3596
123264;12803;2112
119575;24497;2961
118522;35799;2850
117345;10842;1783
103217;28893;3682
108214;25856;2407
110148;25683;3296
101976;25395;1951
125530;25780;2115
132179;14002;1802
127816;41021;1916
127026;37332;3757
120697;41406;3229
100411;34377;1568
102278;32072;1998
107167;29466;3664
112449;23700;3686
101408;42532;3366
122399;39230;2338
115481;29837;2784
101958;26407;2025
125937;10979;3444
110757;31643;1737
102492;32996;3455
104936;11781;1879
118008;34331;2448
106276;21865;1668
100646;37849;2013
123524;12750;1942
115508;34362;1794
124784;37725;1246
126768;41262;1277
113369;14576;3141
127224;26556;3982
124848;40498;2513
125547;39679;3476
121016;13738;2306
130244;25486;1075
131114;25925;1190
116863;41801;2491
127727;39999;2871
129379;26306;1251
125009;36722;2079
103552;13499;3340
102518;42361;1242
105541;24436;2534
115468;28205;3860
131827;20156;3639
128219;14688;2285
122398;19195;3690
130631;36579;1937
126464;28860;3497
120298;32315;3469
123326;29012;3157
117183;34451;1793
122359;28862;1874
116384;18375;3655
113970;31178;1221
110857;21415;1537
121352;31013;2519
131922;25270;1043
131356;17642;3501
107748;29207;1888
130366;14782;1662
101145;30827;3811
105039;14246;2035
131008;32192;3922
101309;38926;1159
111232;34547;3623
125358;25543;1045
119182;32513;3963
132156;27357;2874
105328;10565;1144
110150;14743;2603
130761;15767;1373
125380;36098;1743
114266;11197;2672
105897;11983;1997
130756;13754;2565
115114;21361;2949
127142;10454;1520
116365;34494;3643
116021;35704;2862
131530;12929;1105
103516;10791;2849
104868;10170;3291
107266;38992;1706
125701;40578;3396
122129;35232;1430
111805;10699;3811
109130;28434;1364
101372;29566;3192
120339;36613;2190
117787;35478;3337
123318;29173;1096
124941;28750;1657
103895;34218;3398
118292;12935;2610
119554;22265;3987
130701;37088;2189
117409;18032;1690
105709;14145;2756
114886;13951;2365
110152;21447;1584
101493;29183;3028
129781;34634;1548
102281;32805;3017
110901;14083;2018
106558;22340;3159
132320;27378;1990
110087;29159;2676
109694;30737;3436
104509;16941;2620
120421;34436;2172
100545;28019;1665
102575;25398;3679
130483;11939;2742
111898;18863;2038
120005;18379;2166
116284;15879;1785
126929;39880;3412
122254;30774;3987
114111;28449;3849
123448;39228;2446
123871;31602;1436
118440;14294;1981
115520;33518;2259
122707;38326;2034
127659;31206;1352
110398;20343;1113
119117;14932;2391
104213;26829;2620
122676;39384;1118
109049;33687;2398
122923;13493;1754
128857;11230;2425
115351;24739;1809
121703;15346;2667
108392;37012;2944
110603;17172;3942
100665;36549;1436
110177;24181;2570
110637;25771;2113
120101;26486;3017
109877;41117;3011
115359;35685;3142
119490;30540;1884
110823;41009;3771
121352;37735;1034
113049;42698;1615
125793;20476;3469
115285;14118;3913
124282;10871;3217
132512;23330;1409
119359;32589;2941
107510;29879;2393
117199;12468;1168
104251;33091;1379
123608;14587;3344
120522;11981;3129
101678;29272;2568
132294;39311;1839
106106;40010;2799
109964;30509;1475
115280;27365;2066
100425;16990;2459
112148;18078;3120
119848;29947;1549
101997;25450;3195
126870;22439;3213
100160;35931;2854
110463;13710;1988
122979;31991;1519
121509;10225;1571
120973;29694;3671
102745;32886;3715
116008;25438;3052
123955;27257;1789
123153;20348;1552
130218;31435;1361
132466;42027;2674
102552;25252;2022
124718;36826;1782
128521;42424;1699
129187;26085;3396
106216;23719;3410
131748;12045;2333
105581;33862;1630
112890;31621;3298
104526;28531;1989
118231;19476;3462
132649;29804;3624
107767;36918;3107
113060;12262;2238
103009;21842;3855
106025;34647;1479
121358;26447;3003
103253;16688;3690
113883;23856;1055
130414;25846;3186
103567;27789;3333
129911;28290;3568
107495;29939;2187
130247;34505;2847
106709;37012;2486
110116;14845;1584
126593;10714;3265
129745;21995;3874
117165;11688;3756
112664;36057;1754
107910;32891;2201
102960;30812;1431
126985;28839;2405
100240;29908;2008
113796;35422;1883
113678;22931;2439
112613;33354;3181
114529;39645;3181
105924;29146;3701
105172;14915;2695
128632;27804;1556
108630;24321;1560
132501;38960;1330
125224;21356;1037
118174;30906;2206
122063;17813;2895
112858;41445;1460
117030;22692;2325
106629;32972;3216
101015;41380;1867
123606;36196;3546
126945;26023;1156
118166;29250;1786
124676;10394;3277
108086;12243;1367
125212;41757;1421
121254;31827;1722
110933;23345;2251
109919;13364;2413
126788;11947;3671
129117;42675;2339
122695;28572;2836
116217;30912;2857
103345;37436;1386
105957;19603;2033
118776;10482;3133
119739;26240;3936
111390;22159;1479
132566;14302;1980
106753;18397;1346
108152;40748;3213
127589;32004;2096
121697;22705;2984
131534;32898;2839
130922;40263;3541
114558;27811;3966
126652;21786;1544
106815;41394;3310
119229;41594;1012
103098;40557;1160
107469;27925;1517
102788;22866;2550
100958;36913;1148
126011;38118;3117
132633;28355;3562
114229;16904;2012
125701;34420;1556
117174;27362;2066
110062;14060;1407
118960;42534;1963
115840;25863;1024
102508;34191;1390
123598;31159;1944
106167;41946;1479
105537;35524;1016
108390;13762;1118
108319;20391;2159
130889;40599;3437
100650;28470;1705
114160;21638;1271
104721;17113;1884
106944;10686;1415
119704;29306;3298
129623;42722;2798
120014;22652;1412
115500;22672;2380
107693;32594;1531
101605;38121;1107
115688;21136;2975
122350;40791;2872
119009;23434;2892
123677;32776;1105
132606;42466;3054
110487;12755;3803
100811;17040;2841
128819;17546;3556
122544;24647;1836
110849;35554;1123
131884;42573;3929
128974;12911;3355
120005;31511;1541
122030;35187;2897
120636;12873;2096
115712;35182;3880
126619;21996;2888
122721;20140;3015
112184;27902;2942
128901;17480;3975
112590;21916;1450
102139;18777;1012
109867;37755;3567
131899;16206;2858
130091;25459;2157
115607;39576;3546
102395;35644;1603
101858;34357;1733
123862;18613;3742
126696;16322;1734
119479;34377;2889
104724;21784;1728
122042;41555;2033
101841;11676;3613
122400;13709;1974
108166;39117;2491
130353;26859;3011
118853;18622;1474
109429;42360;3176
121216;31341;1797
117748;18694;1961
103265;26434;2087
111490;41175;1881
118938;16925;1068
104772;18316;1162
100807;18352;2491
130283;13810;3773
111544;40226;1089
120153;28299;2414
110141;10537;2692
120244;14823;1124
111176;37668;1999
102410;32296;3365
121989;28883;3977
132116;26181;1280
126393;14016;3601
101822;24037;1508
109694;34948;1294
129659;27884;2036
101438;23892;2779
105874;18964;3418
125819;25265;2990
121568;40483;2801
126915;27142;1196
105675;31131;3430
118755;20375;3483
120144;31994;3119
118063;30742;3835
119677;14313;3878
115465;36779;1678
110003;24034;1096
106460;28773;1515
104060;12087;2487
122189;20287;3029
128224;27529;1312
111956;22084;2961
121474;24323;3373
127091;30582;1969
114916;11771;1288
118092;22401;3536
107682;31434;3699
113730;32874;2134
127118;28662;3308
100837;27567;2208
132076;11524;3182
108896;12442;3955
116286;40589;1213
109601;36532;2211
131169;31333;2058
108140;30104;2865
124398;32511;3483
120995;25241;3051
109337;16721;1440
131933;16883;3745
131712;22233;2064
123050;17549;3446
113585;37279;2560
124697;40034;3564
116298;25162;2439
117584;41273;2893
124666;22674;3454
113497;19507;1822
115423;13509;1149
105214;37963;2946
121568;40212;2379
109244;20210;3988
128031;24541;2615
101170;40764;2728
101272;18485;3582
101672;33628;3333
107136;31836;3512
115316;33636;2083
114189;13794;3357
122472;13701;1392
110750;29092;3216
111766;35648;2588
129931;35305;1462
105219;30792;2353
106497;38730;2606
110891;20226;2722
121516;34092;2374
106330;30703;3862
121133;36080;2085
121417;16474;1094
117123;22308;2872
124165;12834;2135
131823;25698;3102
130946;35203;1271
115975;10137;3992
113262;16149;1093
128230;31220;2789
104735;35727;1366
108993;21664;3846
118957;38892;1069
102735;38682;3269
122782;34806;1430
100792;41172;3289
113574;34418;2134
102933;15176;1405
113518;16733;2792
111516;19928;1749
114785;10746;1335
103703;42764;3670
100585;40867;3945
120626;24332;1421
101801;15764;3896
127932;34152;1316
126097;41777;2066
127743;32910;1859
113383;35700;1603
111028;20341;1060
111503;13186;1270
128824;20083;1191
108863;14750;2537
102160;17973;1208
130152;38128;3938
117224;30790;2571
107243;23510;3562
100741;40631;1460
107521;37312;1788
104546;31936;2977
120024;30406;2445
121083;15473;2003
111317;41584;3682
106985;31177;2953
130686;24689;2604
111452;38361;1725
116340;41280;3386
124829;19631;1281
128004;10711;2799
123802;40772;2315
111422;21758;3273
126377;32421;2386
118420;32233;3029
131073;22531;2624
121441;24342;3895
129450;14718;3368
124666;41390;3715
117695;21948;3844
126992;22744;2296
129633;16554;2033
128643;33206;2400
102321;27141;3299
110085;11275;2313
132252;10864;3421
129556;30911;2543
128623;15942;1233
110136;29363;1308
102753;21869;2457
111497;15270;2208
112537;33232;1287
125408;27166;2189
125276;22092;3457
124239;38543;3905
106082;34360;3930
104618;17716;2963
125322;22983;2497
107588;26455;1391
112478;26105;3934
126008;27135;1825
101670;14045;3383
121806;33082;2200
110984;37193;1712
123868;26232;1262
125140;11605;2066
122937;26048;1971
114326;23867;1323
111765;10388;1058
131852;35954;3329
109398;32492;2594
130688;28949;3984
131402;17807;2389
112072;15863;2494
106320;18087;2980
115278;11763;3158
122693;23671;2900
132464;29021;1413
125905;34665;1177
111137;27804;3761
123634;24570;3662
104709;25426;3004
127317;41514;2768
107140;11684;2364
110807;21364;3774
114572;32118;1029
114380;34184;1161
107764;38850;1882
118486;18227;1548
110269;19025;3235
132470;16952;2178
106412;24690;1913
111010;40972;3592
124652;31126;2515
106235;26801;1472
129205;31438;3193
115327;30244;3307
124983;28830;2159
131529;39959;1502
106542;10409;2110
121150;38647;2395
107760;41759;3880
114610;34405;2412
132567;18925;3695
124535;30380;2154
122188;12331;3519
125638;39390;3328
116196;34358;2597
117255;40092;1427
118861;32625;2453
130157;19381;1383
104703;11439;1649
102860;22303;1635
126444;23214;2989
105159;13306;1469
119710;26155;3834
105631;17049;3675
128650;16244;2490
120903;16071;2278
131207;38278;3945
122258;28612;1991
111513;25886;3747
117133;23211;2220
123552;33342;1560
113514;13631;2851
112006;13075;2804
101764;20566;1881
125435;10572;1118
116831;30807;1166
115433;41786;2341
107452;12166;3229
124960;20552;3686
118290;30997;1696
124143;19644;1041
109833;32049;1689
102300;14012;2915
125390;28040;3884
113926;37632;2720
127580;36595;3485
101067;33223;3178
111875;30803;2100
102346;13539;1991
118240;16314;2020
112098;15862;3496
112127;18040;3110
110895;14392;3229
119384;27055;2054
116799;37726;1198
103662;24678;1587
114159;28031;2568
117943;20838;1993
129267;34814;1668
119060;31297;1052
118326;34792;1406
130048;28233;2797
125584;27731;2616
127561;20336;3630
101772;34186;2545
105312;15425;1094
125488;20027;3078
127668;21868;1813
123906;25567;3353
105097;33446;3295
118213;36366;1353
122059;20935;3347
105631;23683;3490
106577;15465;1106
130471;29178;2081
121225;40826;1812
111885;42541;2986
111498;36223;2483
128346;21406;1607
109297;12147;3741
115327;30189;1168
108067;29072;2565
116639;17386;3880
118468;36958;2151
104421;15527;1631
106111;36832;2799
127422;16693;3838
116094;35251;1314
104786;23759;2404
121621;24700;1173
100882;23455;1617
113046;38400;1955
125101;21606;1134
101448;36520;2969
103893;25513;2970
131829;18551;3276
120726;38708;2966
123016;17545;1939
102956;32530;2400
115382;27066;3677
117403;38215;1727
106153;19470;2841
130165;16371;3811
103199;22501;1809
129435;10667;1345
125570;12579;1232
124368;39453;2611
100319;30172;1903
113017;28010;1789
102346;20761;2897
122347;21170;3927
129674;13782;1736
113412;10950;1539
126766;33615;3680
114961;17922;3393
122705;35625;1794
125734;27829;2115
125365;18213;3247
111989;40871;2735
105989;20311;2248
122956;26269;2582
124504;41762;2603
123835;24803;2579
109390;26201;2130
131348;12368;2679
118237;41315;2820
112327;20793;3356
122407;11819;3974
118845;37450;1976
104692;38214;1373
110281;13641;1908
114077;34200;2155
100810;24104;1065
117907;38487;2814
103304;26608;1356
115400;30278;2380
130424;36716;2901
131222;23674;1795
102894;12704;2934
117513;19972;2060
119394;12399;1635
117905;26969;2321
102612;31228;2323
112260;13138;2065
106482;16294;3373
112376;11024;3889
117007;12215;1093
126688;33073;2043
100363;37145;2445
131698;33814;3968
126138;33453;2262
119357;30252;3103
114291;26655;3860
128377;25710;3197
125381;19522;3839
114294;33446;2223
108934;17758;1577
129078;24591;3701
103357;16890;3630
112792;16997;3494
100376;42242;1146
107675;28304;1515
114909;20057;1684
126113;27999;2588
116906;10556;3758
107712;16407;3159
108118;11261;1406
131452;19396;2703
130512;27902;1619
129922;21379;2168
131034;40697;2948
130365;31051;2913
105441;31476;3094
103258;14808;2618
118382;26739;1075
112025;33728;3296
125920;42181;2323
110458;13034;3389
113264;20608;2052
100519;12493;3360
122795;13962;3154
105261;36684;3795
124134;25151;3396
121309;30472;1183
111457;17039;3680
111472;33659;2273
111625;13875;1692
102212;30270;3337
100376;33096;3675
108235;22598;1500
124689;26341;2764
101118;31485;1447
123839;33174;3761
100213;42112;3883
130370;35770;3273
122106;22887;3557
115280;42298;1504
101288;31720;1357
113718;22033;1255
108789;11061;2744
107578;42393;1924
104513;16216;1369
123244;11424;2563
130228;15625;2792
116237;40113;2287
127386;31276;3430
117521;24848;2607
103039;14072;3319
126311;20059;2005
110251;30965;2266
107533;23510;3080
113632;19543;3661
128798;11714;2109
117343;34142;2100
122705;23124;3475
127133;32452;1385
103086;23331;2657
126772;29534;1306
101983;39727;3149
114162;16504;3543
120548;38342;1368
121110;27551;2858
122649;38130;1361
102931;33227;2032
105419;24124;2003
125307;40749;3885
117966;37603;2477
106464;30216;1829
116182;17626;2313
117186;20578;1916
118913;21541;1285
120554;39794;3573
126543;41077;2893
112584;23824;3821
105596;35087;2670
109478;21142;2996
103679;10590;2887
121036;13808;2425
110357;19146;3432
109552;37074;3886
116510;13472;3202
110212;28490;2763
116926;26929;1967
105410;31269;1317
124796;35704;2215
100991;22245;2766
102739;10980;1711
103988;28216;1926
132080;39701;3850
105405;15153;1419
129182;23470;2984
126647;21677;1610
123905;30864;3363
127628;20402;2954
106030;17688;2876
118413;13479;2525
113875;29998;2259
104101;23215;2329
117850;27981;1351
117388;25497;3139
112211;16084;3498
101255;38939;1848
119439;14384;2541
126227;22355;2581
109989;18634;3778
122642;32195;1828
117473;18107;1900
127051;26441;2038
123086;30900;3630
106086;19641;1779
104145;12442;1697
107682;35109;3313
126877;21452;3628
118013;39936;1013
106331;29704;2764
114565;21648;3187
122334;10340;1439
113158;18552;1211
107587;14312;2680
101980;23100;2127
131777;28571;1972
118788;30219;3865
108192;15399;3197
117195;39477;2037
102791;25439;1912
113320;36376;1231
113320;37968;3878
132390;42344;2038
108399;33954;2570
130794;26399;2430
117949;34928;3177
128564;13940;1680
101088;36320;3683
123246;33197;1708
107960;14379;3641
102696;19888;1994
100311;36304;2787
112405;34442;1861
113269;23583;2140
111836;40060;1887
103826;42601;1802
130016;29217;3964
103071;16760;3668
123727;19403;1263
110972;11287;3683
117773;39215;1794
119484;23507;1739
115297;27120;2554
105307;41278;2789
105324;29359;3366
111994;35160;3588
123084;35752;3631
122553;18927;2943
116481;21252;2812
131131;25874;3045
129894;27752;1021
120207;21481;2335
122079;33896;3676
114399;17297;2324
114325;39400;1274
102456;20178;3180
112195;26772;1042
119505;13762;2489
114706;30447;3371
118420;28854;3525
114671;36784;3314
106836;11790;1350
109793;41312;2142
128634;25279;1544
101577;28796;3791
126222;41904;3014
124815;34693;2209
111459;37430;1998
102068;11711;3959
108245;20571;3212
103086;14490;2723
109396;16826;1180
102829;38128;3041
115128;25612;1178
115598;15516;3702
128268;22206;3603
120104;16930;3939
120400;19243;1489
121148;32595;3187
113518;40776;3848
122795;38197;3831
106824;25320;3008
111552;39581;1213
113200;35815;2503
125100;25658;3263
108843;14292;2267
116625;35837;2527
131013;39413;1746
128168;38694;3428
104300;10942;1047
117084;41315;3071
106631;27150;1505
130948;39098;3267
102586;38864;1283
126454;10556;3162
116520;16080;2087
119079;18609;1372
104581;23529;2372
129694;12733;1912
118362;24532;1850
120919;23340;3770
117708;21564;1831
106871;25451;1780
118716;40171;2138
108500;20826;2580
130856;13352;1346
124484;17134;3339
119816;28060;3745
127410;30570;1906
101405;19802;1313
100196;26134;3348
102522;26846;1704
105723;37813;3625
121247;42529;3336
108305;26670;1992
122243;37138;1834
119173;13095;1782
125923;31249;3388
110804;10624;1168
119470;12355;1370
103952;16110;2489
100199;32986;3624
112460;42536;1369
111569;16544;3656
122019;18277;2433
