Codigo;Cantidad;Precio
105777;10443;2729
114962;15653;3707
113790;32212;3228
106481;23368;3050
120920;13991;2588
111045;15543;1048
126916;23404;1302
132567;28384;3462
110367;36302;3416
109830;12360;1427
132402;15177;1503
129471;14360;2798
110112;12767;2247
130365;39382;1351
107529;10142;3674
104013;10418;2183
111501;23220;1802
107768;32743;1784
116324;29448;3180
103403;32288;2010
123083;36752;1425
111479;40936;2438
122487;14556;3212
109428;18817;1206
115275;40845;1646
123002;19143;2552
129033;26802;3207
122402;18396;3390
117163;41795;2450
129870;18387;2957
102964;10545;1275
118453;34459;1555
128526;29628;1287
129301;22994;2272
109914;40476;2497
104420;36938;2875
116408;17048;2528
110165;16995;1501
117098;23964;1150
117768;40336;1513
119789;16251;1263
131012;24470;3722
118868;41168;3722
100870;34413;1351
109066;30399;1468
104017;16329;1225
108745;31634;3628
119676;28597;3002
115428;21846;3955
123509;18373;1928
126263;10122;1877
102447;28876;1230
112992;32256;1829
129723;18201;2668
131844;11896;1886
125620;11683;1937
103251;23470;3613
106893;38581;1341
101897;32702;1245
127582;41202;3318
114075;40245;1081
130625;40393;3834
130129;15660;3016
110183;37558;1581
104061;34358;1973
120163;22751;1497
108050;19215;2965
101985;30445;1370
107073;16716;3911
117827;16183;3964
114156;28539;1576
123869;12432;3300
116236;40823;2991
132033;41570;2432
101728;36056;1634
119133;29905;2639
107772;28872;1809
104024;25633;1743
113042;17322;3066
121463;19094;3135
129929;25165;1851
116073;40575;2998
101442;34725;2317
131402;25141;1339
103707;36159;1121
123337;39468;2325
130312;29680;2670
105766;16752;3481
112615;41833;3873
113548;12060;2703
128719;27320;1336
120438;32691;1147
107278;25819;3029
107795;27488;3212
103828;19448;2403
127984;36491;3573
129783;19152;1033
120147;40004;1247
120926;20358;1494
124160;19050;1155
114668;37852;1272
111975;38313;2402
131968;20065;3568
111984;20377;2167
109299;40281;1005
124248;21411;3287
110350;34617;1786
120412;20349;2470
101614;13842;1634
132139;21078;2047
114076;10815;2805
125013;25101;1402
101365;22064;3114
100140;14348;1905
112446;14383;3780
127699;36755;3908
121587;26725;2783
109689;11675;1020
115899;32922;1017
111840;36514;2429
116607;36951;1100
120016;33013;1058
116499;19319;2063
129794;29271;1529
113148;39503;2220
118941;28176;2708
116531;31212;2102
108137;17619;1248
132084;32802;2222
126014;10744;3754
113143;10841;2542
119129;18935;2503
104624;12127;3314
116633;35889;3042
119904;11174;3049
113881;26209;2983
101403;31929;3981
115936;29266;1644
125974;19405;3558
127900;26279;2096
127959;28854;2193
105122;14814;2502
106527;19881;1358
118318;41683;1660
100000;22936;3659
120085;27749;2953
116193;37377;3896
115811;14878;3945
103905;20107;3701
119458;31195;2589
120405;16335;1844
112636;25327;2196
114068;36880;1483
100273;40248;1706
120717;30677;3603
107675;35606;3289
124510;29096;1471
103862;18256;1196
130664;24418;1747
123113;17476;2118
128490;14533;3589
131452;11252;1359
132243;36448;3883
122117;14542;2132
117126;40173;1348
103600;19784;3602
126658;11425;1677
100910;42146;2679
120571;21807;3371
112304;41318;3984
114480;19050;2651
120756;36489;3913
102320;24266;1624
116885;11828;3488
118868;16448;3212
127259;15774;3075
123393;26907;1155
118909;14210;1531
119780;41458;2858
108945;42766;2632
128221;37576;3647
131102;23399;2364
111118;37095;3788
114834;20497;1746
129438;25642;3229
123527;14556;3547
115957;31144;2694
125912;24616;1933
110636;13055;2272
113976;31897;3560
109674;34992;2159
119432;24471;2999
129364;23375;1935
127077;28719;3532
112107;25202;1398
124315;24101;2446
103269;31134;3364
123525;26470;2785
103648;27307;1560
115081;32275;2251
122124;37460;3652
115489;10200;1628
124692;42730;1626
132412;40793;2786
113265;21097;2740
110811;42702;3608
115057;34908;1062
117299;10023;2873
129169;21843;2809
102077;14682;2937
114943;10460;2207
109045;40859;1325
117470;39988;1310
103619;37557;2173
121887;18233;3673
130232;11199;1593
114452;41535;1840
124842;11482;1600
126979;36554;2695
114002;35781;1902
115549;14955;3486
115705;30562;1636
116337;30255;3155
114271;11653;2017
105128;41563;3116
100432;26786;3610
102328;16745;2290
105651;34102;3266
121670;30347;1995
109297;19714;2790
101617;29468;2267
105218;10859;1247
119749;29631;1569
124555;28832;2293
124538;14627;2370
119501;30033;3240
127505;12712;2726
109134;32549;1961
125615;41044;3063
124559;38951;3078
100552;17112;2337
104747;13797;1038
110827;39829;2077
106791;28925;3823
102108;26087;1268
107626;17469;1344
122046;10783;3564
110216;36784;3562
111983;13286;1059
101745;30249;2004
130415;10512;3528
121247;11301;1563
126954;30724;3135
121555;34084;2031
116148;39991;2981
129925;35012;1849
117343;40062;2980
101527;11076;3538
104368;31259;3109
100325;32056;3852
109088;22731;1763
105417;21653;3556
106797;18252;3575
123567;42340;1009
119967;36104;3404
102726;35509;1296
132122;36078;2597
125693;28840;3973
120968;30369;3442
114628;30384;3903
116551;30338;2822
124741;36181;1019
111901;10816;2992
126239;38173;2856
101214;41718;1920
114368;27756;2336
121808;32506;1502
128747;30840;3430
114725;29935;3469
109593;22942;2265
124966;22200;1437
114229;13762;3772
120305;28245;3464
120154;25472;2456
109002;28642;1644
124572;22358;3333
108397;25376;2366
128274;36878;3479
122096;11346;3915
111760;29198;1136
104333;36705;2725
131274;39266;3882
109804;31095;3592
104168;14486;2276
106444;23699;2232
129194;11957;3941
122130;17864;2191
108458;10511;1833
117420;25122;1619
117863;30102;2879
111567;12139;1121
110614;12519;3769
120431;27964;2678
131439;18280;1334
132104;22565;3296
130035;25335;3011
130066;39895;2539
132695;26401;3521
127154;35461;2879
100381;39902;2747
104074;22274;3607
122756;11072;1898
116402;40011;2520
120911;12444;2763
108098;14448;3094
104728;22543;2562
100598;14878;2327
131116;33649;1383
126163;10049;2740
109087;42522;2953
101076;34926;3331
109460;39672;2586
105733;14355;1113
111866;12526;2233
111778;17830;1563
111141;38782;3368
121606;40008;1688
119050;18966;1753
118421;22934;3016
131598;41639;3458
100585;11417;3579
117152;27730;1028
126430;32286;2913
126491;13636;2880
105313;23259;3149
130596;19226;3970
122882;27935;3035
109309;20334;3999
127677;38672;3569
118661;14930;1963
110714;16286;2668
100314;32486;1572
128039;29616;1411
116448;27214;2937
107659;27193;1149
110100;20400;1986
122648;38200;1356
123251;13320;3038
117094;33487;1655
128093;33517;2252
105246;14580;2744
110019;29087;1601
127106;15210;3149
102651;10233;1185
129490;24328;3572
108043;40723;1684
112185;15984;1649
112471;29637;2749
108819;25541;2361
127976;16191;2956
126625;22538;3962
126156;29301;1600
119175;37929;2696
100674;16662;2905
103596;39123;3612
106669;28477;2566
105811;35254;4000
113277;24866;1661
104323;24004;2290
119703;11895;1679
107289;22904;3724
116192;17209;1661
107038;26975;3056
121336;22025;1219
127282;25169;3528
128069;16512;3433
112936;31258;1674
132575;40950;1537
111917;18055;2026
114434;42405;1722
117521;35341;1747
115718;13121;3260
113542;23695;1474
108310;23895;1085
102003;41951;2584
129052;16137;1110
115626;41754;2229
108951;17161;3728
117417;30957;3466
107607;13282;2829
123947;33888;2123
130395;39400;2117
124589;42172;3890
108602;14192;3540
129856;29867;3057
132580;25625;3191
121394;18849;1143
107170;11850;2140
124799;14375;2932
108433;38455;3214
122114;29358;3384
115479;30733;3029
132317;23528;3309
125186;25356;3059
127129;26335;3603
104016;14782;2197
109029;11836;2058
101835;39822;3717
106497;22917;3470
104967;21093;3146
106807;16947;1711
104029;24348;2629
102895;41969;1363
107518;21990;2712
121668;19051;3757
119089;38905;2592
117023;29796;2362
125009;10785;2896
119879;22303;2323
125237;32776;1998
110316;40502;3031
109309;41549;3762
125574;17266;2062
105851;10697;1360
115762;30533;2200
125105;13457;2699
106698;24055;2791
101919;18835;2500
103528;28321;1108
131795;42468;1655
100636;39044;3620
117368;15123;3981
116472;18548;2201
113365;18470;2386
119745;19257;1219
101507;32517;3285
125665;11062;2786
100538;42622;1786
114295;22219;3832
118155;11568;1943
120975;27154;3692
104675;15349;1903
122864;12820;1610
106525;38567;3700
116218;14482;2156
130334;36947;2166
101262;11999;3113
129834;37949;1642
125181;13202;3987
122096;22329;3439
117088;33264;2409
123518;15688;3849
115704;27490;1523
110881;28031;3438
106077;23122;3720
104544;33434;1112
129192;23356;2803
120456;20688;1592
106719;37861;3653
115850;27069;2104
113989;31209;2992
132120;28034;1419
103777;20775;1436
113739;25709;3623
118748;20399;2867
127019;24250;1477
102268;34881;1186
120825;32858;3125
132079;15741;2211
110862;31936;3762
119583;20308;1860
131484;27422;3574
116298;24921;3517
107724;21919;1017
127502;29700;2243
125145;34428;2318
111399;17416;1204
126014;27649;1406
123293;10821;2523
100380;35035;2036
105093;15359;1717
116050;22600;1754
132269;24165;2879
124680;26113;2285
102085;12682;3007
118939;10224;3246
124390;30298;2852
116259;31763;3110
121222;12346;1631
101913;38692;1367
106037;36429;1200
106429;16589;2472
127681;29075;3171
105801;32926;3208
107400;31846;3481
109088;27389;3594
120359;19702;1043
101488;40898;2363
129992;10200;3262
116478;21573;2811
119482;14539;2403
115491;33021;1611
102423;32560;3643
101399;36625;3863
110761;18675;2392
119834;15451;2816
105547;39386;2236
119081;27861;2529
117105;22124;2208
115254;22119;2985
128682;20723;1692
126748;28811;2641
126512;15429;1619
132303;25415;1248
109542;23382;2714
105581;26988;2245
112716;21956;2436
120642;18455;2072
109402;14560;1184
103131;12781;2127
106564;10710;1399
106426;13957;2288
130950;30982;3856
125520;20220;1003
128725;28598;2693
129342;16045;2562
118472;10393;2796
120082;27515;2929
105552;22753;2174
109819;37686;2008
106588;29400;2359
108841;27645;2500
102970;19513;3775
108242;23469;3104
106902;16822;2617
123666;38591;2614
115493;32375;3785
110885;12576;2745
124766;26989;2535
101797;35817;1816
105677;37845;2022
132061;41214;1923
124907;11075;1026
113476;35333;3142
120950;14075;2514
127679;21038;2415
108739;39834;2732
130117;15039;2111
101764;20778;2682
116463;10349;3270
122098;14141;3898
130720;33758;2757
125531;20392;2845
102340;33260;1223
126857;13289;1601
115420;39042;1272
110457;41579;2980
128718;27433;2010
112217;22554;3905
102966;18079;2939
116944;24584;1454
123685;25869;3708
116976;26135;2197
107027;15545;2038
106857;15069;3138
129011;39239;2720
112596;26176;3708
102568;17377;3214
101686;13181;2703
113220;39143;1367
106494;23702;2676
108262;10736;3353
124214;13403;2908
125452;33086;2495
120474;13707;1142
101291;22529;2749
111054;33466;1729
121465;41716;1868
108796;30218;2341
119847;20787;3435
130918;12500;3015
120186;34665;3718
126180;31433;1871
105867;38304;1903
112963;32072;2215
120463;28753;2433
122102;21198;3528
105464;42392;3779
108196;19401;1858
108754;11658;2060
130419;33087;3034
117414;41249;2759
124447;41732;3376
111686;25920;3151
132412;12910;1359
108883;16307;1685
131900;23505;2711
132702;10820;1195
100105;12324;1021
111342;39984;2323
131667;28061;2148
123344;31912;1851
120549;41261;3789
129412;37153;1482
130722;33815;1011
123292;37022;3958
124909;24611;2872
103273;41271;1493
112305;18969;2402
129878;30609;3610
106057;30079;3269
116139;10241;1939
107242;38360;3083
126139;34692;1764
119146;32988;3472
104371;20201;1016
127603;25167;2295
122995;40107;1507
129668;40333;2803
113724;33396;2951
100943;16872;2068
120355;37192;3233
117582;36450;2861
129913;25530;3317
123572;13932;1693
104886;34759;1382
108793;15542;3506
100993;29218;1144
122542;39469;1839
120299;25371;2760
116589;22203;3395
130046;26978;3671
129524;34416;2173
101922;35162;2754
123082;39178;3078
112149;36790;2720
125193;25376;3154
101218;19606;3066
115998;36709;1501
104855;28768;3471
100247;35760;3668
100526;38399;2489
114274;22734;2107
116329;15967;1550
110855;13648;1446
109194;12086;2010
132282;15054;3245
108848;23411;3344
122724;33364;3895
101832;17907;3699
114413;36862;3672
114241;16207;1663
109681;28385;3482
129430;34265;1271
117538;24025;3282
112071;15136;3604
102664;33496;3432
131276;25752;1327
117725;40388;2615
124213;21822;3533
130741;29959;1788
106098;31813;3873
111928;34141;1875
111087;14641;3535
110482;11150;1343
104848;36853;2481
120421;23044;2342
123187;30694;1026
116837;17806;2015
113721;38560;2827
105315;39847;1043
129356;37938;2812
108791;39448;2439
109017;26675;1231
131839;37586;1495
106490;38791;3851
100022;22612;2315
123070;26870;1282
132366;36342;1226
107035;10996;1194
109965;13552;3087
111333;20256;2835
124136;23032;2726
102558;28770;3204
131843;20683;2373
115206;24248;1420
109608;16893;1157
106153;38924;1164
108434;17633;1396
117473;14254;2998
117153;41587;2530
109832;28223;2170
119369;32633;3466
117706;37433;3759
102563;23394;2966
110297;23891;2014
115365;24205;2245
119410;34162;1068
103534;11764;2212
119669;40937;2531
124075;13177;3464
130296;13361;1474
105462;20803;3698
106913;40806;3716
131913;39912;2654
129583;31783;1924
109017;19042;1451
126965;15023;3866
107758;23546;3298
103729;33597;1934
119965;21421;1146
124555;28966;2946
126567;42425;3216
104483;16171;3135
125742;24404;1394
128491;11748;1545
108540;31166;3662
102986;21339;3419
106902;33061;2807
126774;12087;1333
114891;36126;1656
118094;24831;1310
115197;19353;3901
108945;18013;3031
126051;24730;1424
130508;42352;3111
105956;27682;1626
123092;27522;1490
112292;29959;2246
129826;33481;1158
113565;37555;1912
113012;25080;1294
109013;18682;1984
100982;20164;3739
130062;28815;2145
103852;26805;2684
123654;35768;3031
100616;33747;2528
111782;23125;1797
108530;13073;2792
110760;12636;1649
131513;12418;2271
129439;22859;3950
126616;42432;1250
104298;21577;2159
129498;16651;1933
103541;14314;3181
132289;37900;2593
121173;36818;2183
131385;32571;1744
123557;21931;3006
128134;31063;1026
121642;16424;2064
119145;25732;3273
104618;19984;1995
128617;27345;2292
132091;21379;1622
100432;39521;3120
107828;16116;2030
117241;15733;1919
127752;39059;2981
117238;17649;1508
110763;14871;2986
103366;40009;3063
108507;13864;2978
120204;29647;2848
128227;11748;1768
126087;35541;1258
129190;14368;3555
121275;21807;3366
125216;20868;3706
101769;36836;1515
127708;23953;3269
103471;34622;3611
130636;24616;1794
116315;33913;1342
131597;37944;1822
100450;41914;1928
124790;12178;1182
108471;17172;3177
129286;19744;1904
121260;25039;3859
109198;28133;2499
102322;13094;2438
121128;38549;1496
103562;27188;2523
128350;37550;3888
131879;27857;2788
128008;10059;3660
127790;14725;2230
127692;20274;2077
131168;28900;2539
115528;18122;1350
125256;11491;2270
105550;35320;2324
112389;12565;1511
103093;16156;2491
131858;38090;2011
115629;12697;2160
119114;25728;1557
120992;17337;2477
123809;27186;3880
119037;29383;1425
113235;25695;1089
120961;31154;1703
126570;33256;1524
127196;40348;2293
101867;36107;1491
125897;36124;2373
124947;23085;2176
110313;17956;2086
105829;24371;3302
101638;32703;3437
105083;24207;1991
112775;27692;2486
112081;23898;2583
131389;40191;3094
116747;15879;1304
115667;13900;2759
103267;24982;3552
113539;16138;3783
129598;12116;2627
120546;35890;3852
110111;26503;3166
120541;20802;3794
128878;16278;1165
125759;39984;1654
117705;34452;2729
115289;15341;1972
125920;34606;1450
108964;38920;2886
131851;39020;1495
129901;42266;1587
102930;24788;2385
113143;13558;2553
105448;18364;2014
127631;13014;1656
124484;32505;2296
123783;15102;1031
129376;33581;3546
128533;14991;2250
110916;31582;3370
129415;12151;2658
129124;37025;2172
114510;35272;3552
128638;15605;2327
118730;26328;1624
126971;15533;2787
130528;13309;1778
102722;20471;3737
111551;35265;3110
114357;25177;3791
130403;37336;3640
101719;35909;1719
107952;22861;3163
102736;18198;2409
115007;23957;2774
100033;42499;2582
118326;16021;1293
118440;34559;3008
111298;39091;3001
105678;33907;2854
125952;29063;1451
120036;36179;3534
114052;42716;3942
115814;31502;3046
112068;17129;1763
127966;21810;2202
128511;18965;1477
132499;16616;2733
126085;21928;3289
118994;28311;2876
108137;27688;3184
127054;16965;2804
104966;21349;1254
106314;33686;2650
122325;24913;1666
119948;10359;1331
112525;26689;1539
121673;22998;3651
122250;36904;2741
100745;13306;3813
112860;37351;1788
127158;35920;2884
131233;10958;1281
118866;17617;3171
112492;36314;2038
130058;31049;3428
129509;25947;1261
105880;11554;1994
113132;29441;3881
102460;41100;1808
132070;21894;2831
120499;10768;1922
119801;17007;3846
110060;28140;2445
122718;26517;1620
118261;40664;2416
104990;31607;1567
120783;11257;2012
113609;38023;2161
100912;28206;1112
108046;32496;2319
127066;39681;1187
124479;17792;2900
107913;36313;2890
108319;19908;1308
117938;26698;1040
121492;36980;2354
118655;12429;3182
113418;28350;1314
108754;33165;3114
103090;14871;2951
114230;41480;1373
101089;34708;3478
125181;32948;2894
110645;10499;3404
105224;12655;1900
125008;30003;3199
119910;11224;1447
121927;13867;3010
112205;17898;2753
124695;28490;1401
111901;17781;1765
129470;34431;1844
101993;31101;1581
110279;33560;2000
100668;10479;3063
132467;23007;2968
128534;22057;2652
131260;29049;3063
110930;28489;2215
114916;31557;1105
124403;37187;2207
110170;15407;3588
116751;38947;2467
131853;15918;2422
116045;24851;1675
129931;28269;1359
102193;29429;2820
117634;13641;1565
112173;18608;3310
108920;27817;3244
105902;17545;1151
127953;36450;3645
110753;30234;3651
107910;22433;2940
113442;25790;2572
105238;16272;1348
129358;36504;3293
104595;20142;3095
103546;20603;2486
108510;29085;3554
114486;34132;1328
119409;40264;2921
112097;27632;1956
130113;21429;2829
126150;22580;1769
118178;40922;2819
128491;28948;3016
112698;17490;2112
129058;20218;2029
116566;27591;3188
114176;18010;3268
108105;31590;1350
114356;39070;2044
108449;34492;1258
121866;14773;2522
110155;41418;1037
112626;25322;3296
112128;14648;2755
117089;23503;1152
125592;33254;3167
101231;18519;3645
120334;18520;3837
103158;30596;1803
113502;15778;1082
120356;12327;2721
116866;41702;2527
118462;24997;3840
128060;13708;3614
109311;31940;3746
109677;19876;1877
117344;40170;1383
131106;36169;2934
105132;42071;2550
113841;39637;3852
122658;36407;1872
104295;31040;1971
118435;36778;3648
132547;30989;1413
104209;15635;1485
123948;16772;2962
131953;23362;3699
102307;25913;3710
102255;23652;2315
110831;42499;2341
126539;22200;3634
112668;19441;1464
115810;38768;1710
130418;36844;1815
121295;24151;1274
112952;26108;1700
111065;24336;1373
103886;15461;1668
132637;27388;1097
104454;23588;3057
128448;13109;2144
100306;19565;1305
104470;29737;1537
128911;15931;3182
122728;42144;2793
103073;26127;3832
107506;32874;3639
101397;39277;3148
104496;35549;1015
126090;21192;1976
106247;32747;1123
109198;14792;1682
119160;10881;3208
129834;18233;1106
115927;19802;2634
110688;25352;2357
107463;18340;1470
121280;16399;1932
113499;28922;1173
114525;36007;1989
101177;24736;2430
117199;41010;3411
131727;33288;1726
100865;27940;1309
109871;36106;1940
125434;31789;3577
129854;16978;3500
109546;24723;2484
119601;15600;2261
118555;16094;3225
102670;20500;2074
117399;30309;3838
116519;21588;2831
121764;37726;2621
119758;35349;1928
129636;12920;1926
130232;24297;3482
127290;16433;3551
101374;33282;3850
107461;19809;1241
111617;22540;2566
120975;24497;2283
104095;39178;3360
124098;32760;1494
131449;17157;2554
129920;41399;1711
103484;41658;3883
109234;42532;1674
124707;36735;1767
118126;33419;1980
112440;10777;2327
131131;17640;3709
125686;34372;1099
130529;41741;3049
114009;13575;3811
117641;16302;2083
120457;14908;3427
119130;11812;2438
123029;41426;1976
129230;18643;2467
101378;14759;3009
113783;30567;1153
117532;31513;1481
118009;22898;1055
105536;31642;3310
105805;16138;1117
121509;24037;2327
122041;15476;3372
100934;17847;2102
110338;18187;1447
114428;19973;2994
123828;30935;2943
124907;34352;2039
103337;42396;3971
114635;38058;1956
129028;10046;1691
112575;24061;1462
102497;32978;1425
112040;34114;1534
120306;32441;1118
114751;22364;2476
120752;40846;1812
131680;17560;1906
114677;42198;3412
113725;33929;1256
130588;31660;2150
103553;28204;2144
110317;36071;1315
103561;33471;1695
128266;16746;1783
115245;13264;3068
118427;29333;3361
102115;40302;2495
108508;26650;3900
100125;21379;1205
131684;15269;1069
106021;36285;1823
104261;20491;3393
