Codigo;Cantidad;Precio
110596;26389;2135
110060;18526;1978
113732;20012;3620
112899;42247;2931
131970;12434;3989
106965;31736;1193
109825;14616;3032
130286;18153;2136
117833;40725;1152
116505;29533;3159
125215;18940;1369
119972;20063;3359
119867;17073;2974
107696;18449;2250
121392;40534;3401
123117;38394;1934
119626;17975;3504
117844;19541;1778
109127;12059;1681
132029;42450;2272
101679;17971;1107
117089;11914;1993
123591;42064;1509
110763;12817;2474
107596;34860;1995
127464;30184;2766
110192;16106;2376
132526;16579;2898
118237;36379;1163
128532;17504;3932
101030;29927;3262
108569;33500;1561
119653;16939;1241
117185;35277;2860
128003;39853;1529
106968;11402;1391
101719;14003;1030
115802;37986;1342
121376;15522;1389
113388;22716;2358
115460;13936;3185
103155;10831;3442
124575;28683;2079
101156;17394;3884
105412;41222;3658
120998;39093;2289
123771;23081;2223
114717;27206;3548
101736;20409;3997
104754;25548;1927
117908;42641;2552
119675;21691;1025
127966;32359;2219
117201;33874;1166
120949;40396;2970
109928;41412;2838
114213;29897;3518
107608;24118;3788
132200;12591;3625
126797;38167;2235
121971;27626;3036
104597;23685;3148
126908;39163;2674
123600;15027;3091
121764;27623;1594
128996;24212;3402
102996;24760;2484
117005;26927;1149
121318;40424;2143
112403;25198;2462
105075;32205;3663
132631;12101;3748
114850;20062;3219
123512;39039;2724
130502;19555;3132
124081;30878;2578
126893;39805;1404
106575;19586;1491
100786;36476;2476
126537;30174;3636
116143;35836;2055
122201;20391;2838
130783;18766;1414
103220;37875;2879
111058;35339;1779
130993;20488;2988
132100;40165;2742
106288;36505;3093
113327;32405;3983
113648;18766;2606
130036;29176;3759
112150;27185;3121
108149;34999;3627
125060;31391;1609
101096;39435;3033
120030;24770;2726
110682;36223;2116
125773;36298;3347
120591;15813;3370
103129;36431;1867
128838;39913;2409
105849;23476;1110
118867;13714;2924
106281;26716;1960
102845;24854;3747
115105;31237;3435
101229;10364;2690
112259;19642;3315
127757;10446;3908
124963;32270;3520
130091;36166;1551
101672;13210;3723
101817;42552;1550
122305;41214;3713
105215;27082;1032
125217;20689;1721
122660;32984;3146
131194;12613;1769
115147;27796;3352
125114;12392;2691
118913;25032;2482
104104;32071;2974
117740;15550;2203
110912;39527;2519
104698;32058;2285
132186;41796;2600
116100;39950;3805
131581;18913;1409
101662;21549;1657
129779;29319;1841
112139;14157;1077
124788;17218;3907
100240;10862;1461
130819;18893;1595
119320;16617;2636
101081;21976;3244
120557;27858;3460
122981;40695;1166
106603;12750;2170
121299;38048;2149
122109;33713;2167
131225;39923;2036
122431;19584;2206
131700;21074;1169
117533;19877;2069
131939;31975;3882
110286;15996;2158
130936;27822;1142
108523;16004;2227
116132;39840;1846
123428;31697;1169
110781;29448;3160
100915;24218;1037
112247;21561;1803
122663;12537;2367
113667;29713;3852
111898;42539;3636
126607;12046;1427
130278;26364;1304
111076;32488;2406
131464;28968;1757
106959;31715;1159
120609;13767;2972
111382;41824;2087
114906;34607;3241
116522;19024;2280
125466;41161;3110
102878;32146;1165
132296;29641;1952
103101;27503;3153
131482;31184;3973
109527;39078;3380
129172;10974;1464
106026;26825;2994
116549;26146;2827
128996;13533;1415
112499;13692;1101
121654;40061;2080
130082;25053;3280
132211;15587;1703
117824;25288;1995
109734;22193;2335
108901;23955;3203
123379;30290;1620
116318;14660;1842
115029;15421;1897
119935;21024;2639
112023;14729;1019
102381;42050;3643
101786;19093;3180
131687;26319;2721
127051;15534;1084
127281;39336;3881
130776;11511;2009
103978;34221;1182
124407;15873;3194
126270;13285;1480
116069;20181;3278
120496;31275;3287
114930;39267;2397
123880;31794;3775
118944;22405;1762
108496;30202;1992
101833;38181;3489
107754;24845;1415
121165;31526;1859
115351;38947;1163
121648;29205;2247
122964;38131;1577
103987;19669;2203
129236;21093;2898
109128;35526;1905
106553;20829;1461
128760;32272;1104
118759;18642;3329
109331;36382;2784
112537;14844;3532
131388;14186;2458
130762;34732;1423
131380;41253;1356
119436;23607;3303
109555;30320;2455
105311;11132;2605
101610;29708;1135
103344;34533;3910
120071;40154;2715
131836;22388;1309
128079;38524;2473
125652;30278;2494
109869;40181;2725
117299;38407;1470
125132;38688;1175
102628;36935;1892
112135;28495;2791
114662;32709;2622
124127;14965;1441
120087;11511;1158
110203;15780;3877
118667;17531;3567
122385;21712;1013
108375;10051;3599
100690;28425;1787
118460;29323;3983
108337;37807;2733
101360;12793;3212
117268;33110;2076
131585;39048;1276
130773;16964;1195
124028;11515;1916
123937;23512;1847
124129;40212;1101
132626;21823;2192
113166;30402;1922
129043;34615;3390
131366;26878;3140
105338;18906;1839
128157;30230;3168
101203;30372;3516
123247;16278;3205
120406;42026;1136
109490;22540;3117
103930;20039;2299
125692;24916;1568
106020;39076;1598
130133;15935;3957
131818;21223;3653
109236;21673;3996
105043;11502;3146
102452;22866;3168
130603;28378;3315
123258;28963;2782
128573;23527;2171
115220;11173;3713
109962;30767;1261
121777;35015;3756
111972;35064;2629
101245;28758;3115
110447;42010;2164
122893;19370;1404
103409;20124;2721
108448;25210;1974
130047;21408;1317
115100;16849;1556
110441;29741;2284
104331;24732;2874
132210;42370;2384
123155;30539;3357
127921;38640;1069
127888;10357;2668
109749;31086;1538
108893;13963;1704
100420;21091;1096
112114;42733;3520
129859;20579;1941
119649;27914;2636
113074;29638;1328
125650;38994;2790
105280;13924;3435
130322;38429;2470
105308;34023;2724
127320;29911;2953
101590;41313;1708
122812;18451;3153
122221;14898;3009
113188;25935;2123
106452;29026;3454
110989;16274;2937
103195;36855;3733
110326;15402;3859
103556;32244;1580
130657;34099;1434
124191;41725;2576
110492;11951;2129
130764;23768;1763
132050;35163;1136
126065;36936;3116
118812;19067;2806
116615;19946;2622
121984;21083;3918
110920;26662;1533
115746;25401;3834
124965;30799;2072
132764;39115;3412
100945;32895;1479
107436;29859;3153
113793;25826;2860
102842;28194;3574
120878;12893;2375
128243;13496;2903
100097;25055;1355
131032;18842;2929
121137;20153;2781
108443;21055;3334
131828;15312;1132
107945;38722;2389
102745;22152;2652
126238;39803;3992
106791;30647;1352
103974;42340;3229
131725;16901;2155
105077;35119;3685
117449;31357;2046
124247;35865;1204
110871;25408;3567
130824;27092;3979
116352;18843;3483
118365;27433;3474
110691;12263;3385
122072;10521;1706
105419;20742;2797
100547;39463;2090
111607;32339;2014
126442;28571;1777
102554;23135;1291
121093;42701;1643
123061;33238;1380
107254;38629;2044
105771;41306;1044
108641;15764;2645
121424;37442;2585
100176;11689;2735
127527;12655;2035
110557;22679;2967
117004;35516;1348
128534;34880;2434
126204;30911;2412
131736;20649;2830
119738;19394;2544
101530;39264;3379
104060;15432;2833
131925;11444;3832
117234;11387;2976
132626;36636;2138
100278;22860;3061
102725;19284;2915
129681;26429;1332
126077;28704;2803
119060;32766;2933
129043;17075;1912
127605;19812;2245
117463;13612;1595
114613;21358;2137
126773;37543;3015
106359;20049;3132
117889;39633;3540
105741;39606;3530
111728;34057;1967
103337;40383;3350
128490;10090;2260
115898;28518;2508
101804;22615;2501
124112;34125;1877
123522;41310;3651
109735;38188;3254
114170;37005;3434
123940;11592;1944
111584;29076;2931
113511;26311;3668
113123;35391;3420
109126;26809;1993
106033;11829;2306
100554;33836;2933
108274;11259;1441
111490;20654;3461
114147;18856;3318
124100;11769;2151
127619;20957;1641
100421;15052;3078
107154;41418;3055
114816;31259;2945
101325;20339;2048
110048;22293;2306
113458;27502;2560
120254;19899;1384
101678;41938;1711
121726;33014;3610
102270;13844;1090
108661;18541;1011
123061;15352;1449
110435;36755;1152
127647;33772;1173
114341;35995;2287
109557;24420;2884
122983;12630;1767
105248;12813;1192
109180;37166;2679
102151;41715;2431
108465;40629;2541
117777;11505;2808
115372;26750;1772
131808;32253;1979
122551;12355;2627
129914;11572;3449
107786;10364;3061
123605;23984;2735
101748;41977;3359
107010;30861;3629
122731;24605;3864
126315;21164;3579
124139;40389;1626
106463;25356;2875
121531;17929;1781
116835;13534;1218
123357;12115;3146
123648;35989;3726
123998;35972;1815
119813;22945;2044
103366;29467;1493
113273;38556;1085
127435;34459;3361
121260;14354;3897
115741;34474;1250
131886;20002;3222
129637;35475;2928
123282;38834;1682
129483;28725;2117
104898;34287;2099
131996;15758;3381
113628;42306;2531
103659;15194;1566
114114;40209;1355
113476;13438;2895
100584;35291;1445
130755;22840;2149
119309;28052;3171
113716;38479;3057
117973;24652;2890
109059;36786;2874
108166;40834;1269
121122;11087;2258
121428;42168;2281
122684;33792;1120
112381;39965;3332
100797;34272;1075
106669;31343;3501
102818;11382;1557
101209;40283;2036
120332;12385;2973
108820;25611;3509
112646;13719;2661
107786;38306;1351
121862;35929;1847
118572;18894;2096
124429;42588;3835
107950;27588;2636
117617;20197;1028
131292;27194;2876
106933;20417;2351
105217;18237;1767
127999;18019;2075
102737;37106;3315
110858;21393;3905
105482;26794;2416
115110;21855;2711
125779;12240;1360
121892;20082;2127
107395;19085;3278
115519;20157;3135
110284;13894;3821
122724;28979;2424
119688;34367;1260
104290;40743;3444
132501;17145;2665
100846;38228;2024
102019;14645;2909
121728;28601;1866
113539;35739;1467
115817;39126;3788
102742;26231;1986
129345;11755;2670
124337;38665;1965
130037;36164;2584
129738;36956;2646
126495;42174;1900
107791;42405;3848
109933;34305;3551
126007;34442;3954
125250;37673;1426
118826;25588;3075
101598;37331;3001
110452;42029;1038
121758;27589;1120
102461;17274;2347
132422;11184;1925
101889;31350;2383
120395;10680;3680
114040;38357;2900
101521;11975;3937
116082;41815;3236
119588;26334;2668
132752;17943;1939
100304;39378;3128
115999;14460;1171
115618;40766;3769
110471;19561;2037
113595;11674;2422
106761;10892;2046
131578;19883;1594
127932;14301;3189
132457;13002;1784
124430;29856;3137
131188;19897;2254
120629;27282;1389
120653;29432;1323
113488;26628;2412
119565;12002;2595
127787;25614;3420
112243;12528;1742
130273;35884;3780
126800;25848;2765
100822;13783;1008
111612;11331;3917
113587;20217;3926
114289;33229;2037
126330;32339;3690
106199;31760;1181
118464;33068;1468
122282;25633;3769
100017;34273;3599
125377;19729;1053
123253;23338;1951
108762;34763;3675
132602;23095;3156
131455;20200;3069
109411;34289;3368
125787;25387;2389
101506;33790;3793
102233;23722;3204
113959;25690;2087
119587;32206;3100
120881;12971;2719
123865;11436;1977
102041;39056;1327
131614;11363;1340
114424;31391;1634
132549;37772;1262
113204;33232;1021
121289;40413;3135
132441;33154;3848
106841;42627;1995
102853;11874;3752
122130;42473;2443
121910;13532;3769
119753;18665;3542
129111;32215;2370
115823;28818;2991
102878;26356;3145
102134;28937;3953
109917;28548;2165
106556;35634;1241
115284;28141;3111
102766;12326;3795
128289;22846;1259
107866;28315;1576
103138;41245;2847
110249;18892;3550
117356;33366;2278
131076;30342;3460
115933;20656;3717
123778;26204;3607
132470;24279;3329
116980;29243;2871
109498;37757;3850
127731;11474;2497
107536;26366;1976
129206;14977;3811
119377;34600;2155
100117;20440;3132
106255;18170;2018
128331;30920;1399
121712;24184;3393
102998;23056;3567
129274;25316;3332
103937;35732;2126
125347;23034;2563
126203;17821;1667
127479;27393;2757
113041;13356;1789
105026;34518;3010
125657;10994;3976
101619;31798;1547
117369;31108;2111
122810;24560;3452
124239;37599;3549
119312;35019;3170
118171;27751;3194
116511;11586;1916
128391;14296;3324
129619;34148;2639
120598;14567;2670
128242;15736;3443
121580;17031;1461
127117;38459;3729
131428;12553;3041
124207;21964;1627
117230;19861;1929
119689;14498;3294
115381;15532;2327
113306;29732;1526
106228;15540;3253
124280;42169;2631
113802;23226;1398
108874;16233;1057
111010;13040;1711
103577;25451;3774
123284;40850;3772
116853;16937;2719
115788;13366;3647
100651;21678;3128
101838;23732;1889
120701;19312;3567
117689;15909;1441
124055;41466;1479
126168;23982;3933
115259;37347;2513
101148;25619;2298
105945;22793;3134
117398;26181;3482
127115;29981;2976
114767;14946;1116
108335;10961;1980
109065;24039;2977
109847;31053;2992
121937;40197;2917
116997;35519;3687
114284;21584;1900
110440;22800;1082
132098;40269;1828
122399;10804;1800
107154;19323;2333
103721;18827;3199
120092;41720;3512
122119;35908;3263
125567;29387;3302
120509;19661;1852
109429;35963;1867
121528;11693;1398
125764;16250;2093
131844;11875;2926
123507;23182;3941
127628;32021;3484
120095;36417;3147
118377;34363;2348
118479;13048;2270
114531;40840;2376
130002;14920;2523
114991;23997;3546
126093;18076;3861
119316;15665;3260
125251;21839;2311
102652;21287;2410
130362;26308;2596
119064;21078;1895
104020;27933;2362
127397;22313;2233
103016;21932;3473
109940;16537;1016
124420;35369;1113
125244;24768;1496
114791;40529;3964
104679;40044;1566
114374;21383;2024
127831;13143;3982
128324;32635;1141
108884;29397;3516
122401;33812;3922
130978;37659;3504
110599;13832;3445
120178;33635;3317
115336;40164;1096
104359;33694;3747
103464;12923;2328
112305;10864;1725
116603;33003;1577
112604;27823;3874
103761;34244;1565
113774;30616;2719
118750;26091;3485
108525;16759;2921
112474;37200;1887
113754;11385;1616
105113;18077;2195
122443;34263;3584
106113;18003;3914
101415;40876;2530
105840;16930;2342
113396;19969;2669
125929;32853;3219
102516;16386;1735
131619;38059;3779
107908;37973;3624
107093;18171;1558
126203;13315;1967
106953;38246;2891
121468;33150;2807
102181;33558;3483
115192;20899;3650
105065;26028;2719
127953;33483;3258
127888;29425;2822
107228;27206;2951
121561;15721;3297
129208;19154;1620
125474;27094;2696
111154;42742;1196
114907;32971;2330
131247;38979;1157
115833;42721;2671
102096;28898;2782
107893;35629;1683
112079;24329;1883
122171;20232;3620
130626;41498;2683
127888;23365;2539
115280;12198;2085
105050;22122;1918
131187;31369;2581
107732;35981;2946
128348;30927;2404
105356;25816;1807
112797;38195;3271
114882;18926;1364
109336;32582;1981
119044;33185;3294
120690;22959;3445
113170;42419;1933
115696;10232;3477
128629;37537;2924
127626;42470;3854
116302;33451;1796
112418;28759;2834
110152;31372;3321
128272;11276;3784
101295;31392;3236
101517;12536;2076
112923;25206;2492
103848;16607;1927
114999;28152;3954
117178;34415;2952
132477;31398;1116
130466;38431;3903
105743;10409;2009
106027;31850;1282
103400;16028;3379
101732;40269;2114
109858;18529;1903
121570;22284;2275
125695;34912;2917
125460;36519;1562
128505;20470;2468
131381;38539;1176
104457;32524;3241
114821;20578;2983
127960;37899;2500
128208;37132;1073
128940;11420;3062
125284;14889;2236
121370;27907;2690
105738;16062;3402
115437;18164;1715
121507;28886;3274
109769;23082;2419
131436;37941;1202
105575;30770;1746
102948;22127;2093
102529;33313;2476
109951;34568;3034
104906;12853;3515
124329;19043;1118
126086;15498;1156
124885;39084;3510
132503;22893;1159
123899;13829;2972
113443;37108;1376
100442;33683;3601
120090;21220;2832
111449;41288;3764
107588;22281;1740
129499;26240;3738
102055;16780;1184
104739;19388;1273
114262;25589;2499
111318;35372;1571
105496;32459;3626
104134;34249;3674
102750;28953;3217
110980;40223;3142
116101;39492;3727
116714;17961;2125
112728;10224;1449
116516;33223;1865
118853;27879;3943
126426;14251;2199
113874;32576;2495
114313;35549;1074
130597;35642;1844
119859;15142;1224
100552;21893;3362
109030;16889;1529
125159;41705;3152
129744;39354;1902
101057;29849;3536
123864;38002;3821
128510;36748;1512
110836;25421;3942
124969;27304;3722
102323;33403;2168
122503;12983;2726
101816;13637;3386
121329;25683;2173
107793;11387;3309
100234;23367;3211
127415;25986;1088
102244;29731;3379
119448;23211;1807
108145;18411;2118
130552;19870;2803
111436;29488;2434
115723;23286;2168
126407;37104;2606
109595;12904;1964
126789;26385;3799
104340;20748;3513
114230;34129;1255
127943;33693;3121
100704;39173;2820
101967;21704;2659
104379;18174;1332
108882;28648;3312
129019;19042;3504
115737;31427;3448
116522;12907;1113
131506;35100;1095
100319;12862;2090
129690;41784;2859
101354;23900;1099
124835;29872;1045
127130;12380;1765
115600;11035;3946
111080;14575;2883
101913;25722;1448
127774;24921;1185
104029;23412;2054
121823;41705;3940
125928;21424;2418
122523;32791;2989
105683;13056;2462
129484;29253;1982
101553;17435;2787
104345;16488;1473
115519;26121;1632
108459;19194;3234
123663;30620;2395
130392;36606;1830
120755;12421;3109
127094;17675;1165
100354;25060;2215
117099;25234;3109
115863;22125;1388
110943;13013;1382
103323;20079;2801
116115;35411;1536
111218;28256;3818
104780;37523;1457
129769;30401;1687
127961;42384;2464
105716;21111;2851
131218;30517;2303
106274;34020;1095
132334;12457;1491
108359;21354;3256
103670;29794;1232
129557;15905;2323
112838;21298;1190
113559;35299;1047
103904;22986;2015
103375;20989;1739
132466;23401;3717
115167;25122;2991
105697;18865;1826
109963;35191;3945
106557;37594;1058
129526;15826;2509
110183;30392;3838
118239;21119;1640
115978;22608;3422
115929;18473;3292
102078;38126;1503
104996;25528;2559
120813;11006;3205
125241;22597;1708
104266;18966;3381
108838;29810;1441
113927;37613;3118
106311;32197;1005
100355;10553;1074
113420;17634;3596
131750;37544;3461
126910;37799;3521
102704;34159;1717
131721;29347;3454
113052;36390;1152
111154;30049;2298
102759;10217;3781
125763;21873;3578
104415;21239;1735
112279;12866;2347
115652;13634;1322
100739;24611;3079
115041;11698;2248
124436;23305;2450
121448;19975;3067
106269;16873;2552
119601;14493;1801
124681;17862;3757
114997;13955;2377
123298;17352;3447
101587;20382;2956
102493;25585;2819
132295;37327;1450
126404;40530;2943
111579;21857;2111
112652;34504;3044
104885;31770;2682
103433;17321;2050
101840;13770;2687
108785;11757;3519
131080;36917;1935
125619;22965;3425
101439;20893;1014
117712;15423;2818
130811;42081;1904
119022;24740;3033
100125;16235;2779
118695;12023;2631
128245;19036;3610
118587;16802;3441
106849;36287;1280
122164;13063;2749
128963;24232;3930
131356;16857;2771
111586;29321;3261
106953;13487;1532
114970;13086;1984
128000;38315;1539
121453;37833;3230
113999;17760;1831
107339;41139;3509
108400;36910;2894
130858;21888;3872
122777;29652;3296
131656;35977;2506
105083;10984;2575
131120;22739;1476
106730;29293;2321
101590;11321;1584
103006;25036;3722
117605;39041;2192
123336;10190;1473
111124;38238;1356
132727;40819;3707
101531;20103;2220
114178;34231;1947
102187;25700;3130
122219;13726;2538
117224;36624;2942
122622;16934;2418
119126;34450;1151
124822;40428;2097
100934;17570;1904
112968;20138;2547
116757;29526;2877
115378;32471;1456
123498;31110;2245
131416;10761;3776
107437;24783;3178
103115;12532;3529
132072;39543;1761
123810;26645;2927
105443;16288;2615
113762;16491;3584
109191;40590;2843
117731;35787;1958
129784;35315;1763
101343;42676;1074
132066;16493;2351
116649;36781;3446
116967;12746;1868
128572;14483;2889
126271;13482;3877
118819;14432;2101
103133;14989;1977
122607;33877;3905
107443;35198;1571
100139;36232;2608
101113;18897;2868
102167;40011;2255
115318;39854;3207
111505;38115;3971
130116;15205;1917
117226;35207;3632
109443;19640;3874
100521;11172;2532
118514;33954;3659
109150;25301;1572
112244;26177;3170
132375;39442;2105
104666;29427;3838
112150;17404;1824
115099;22206;2698
128216;15712;1735
128563;37281;2022
119183;41270;3456
131428;13153;2597
123540;25549;1161
108177;17124;3663
131466;13036;3264
109033;11078;2431
132130;14079;1336
109087;22567;3258
107964;30134;1503
118486;22494;2980
126556;20636;2996
121628;13722;1540
104627;31377;3410
103807;38555;2696
105508;21802;1970
114587;19710;1565
123147;33634;1505
103743;22492;2435
103606;12584;3931
102262;31659;1247
122834;10155;2089
131602;36634;2069
113968;21613;1721
109203;38885;2498
108599;32139;3617
130422;12371;3814
106846;34751;1297
129882;14688;2989
126074;33531;1659
108926;26295;1262
114634;14519;2689
131445;35088;1025
109583;17223;2728
121398;28817;1369
107780;22483;2380
131274;42037;2721
102164;29898;1893
131390;19575;2301
123437;42204;1378
102581;24230;2689
105204;35565;2098
110497;41908;1276
109257;34170;3385
100234;28765;3111
109660;30817;1785
117238;40437;1652
107973;16916;2727
130634;23107;3609
123486;40347;3432
117434;35378;3995
114119;17645;2845
125092;36413;1594
124643;40848;1411
110315;35039;2534
130229;14204;2384
130350;42614;2801
114774;41649;3398
125160;41811;3465
114311;39435;1759
125412;14318;1250
104589;42537;2441
128392;31864;1318
116560;12690;1958
102624;35907;2132
107771;31574;2197
126840;34484;1179
100490;26581;3691
117083;20158;1777
105491;38276;2127
113881;27414;1216
106914;31163;2969
123107;30880;2824
123902;11760;2756
111385;36292;1082
124867;36849;2097
121054;34990;2344
124545;30716;1036
118033;23460;1355
131302;40383;3041
105534;20986;3628
112168;25006;1699
118623;19785;3038
122394;41513;1593
108934;28147;2211
127159;40046;1500
128774;19232;1469
106767;10058;1287
126204;40367;1216
101074;27136;1516
101955;24282;2921
112873;39916;3257
116527;42615;1556
127209;27070;3505
132017;24091;3622
115266;25450;2211
129964;30099;2306
108905;25115;1695
122784;31332;2553
128640;14282;1803
132091;38743;1531
123937;16980;2819
111537;25150;2052
112216;14869;3732
131808;19821;1025
107250;22647;3110
123061;24487;3463
129954;19706;3082
119759;20580;2972
124858;30617;3344
118471;40897;3155
114271;38307;1814
127664;34937;3678
103298;35411;2065
127912;36792;1494
104712;16085;2446
112595;18853;3216
123621;19837;2672
115546;31475;3966
112664;23118;2182
107574;24294;1576
111555;12078;2881
124671;22143;2789
123099;31834;1921
113141;28881;1709
131110;36339;3629
120306;26040;2326
105336;28087;1099
105745;37720;1725
113267;21582;2365
109862;42040;3312
