Codigo;Cantidad;Precio
113817;22363;2701
124920;38397;3134
125617;29887;2819
118450;30289;3149
106378;35442;2474
101770;18884;2559
120296;16617;2835
103927;18408;1305
115005;33498;3691
101231;26079;3533
122675;19491;2965
116801;26960;2136
130345;37081;1364
124020;14673;1673
111499;38583;2825
108919;36040;3036
111179;36655;2092
127944;21249;1012
123125;19133;1377
122851;40541;1562
104968;36438;1769
119313;17000;2653
130197;31232;2261
131312;36286;1334
114786;39932;3880
112846;23933;3107
129013;19984;2842
107047;35652;2417
100702;25280;3044
131055;14304;3135
110994;34471;2082
109159;33856;3478
126900;40493;1657
102834;14150;2813
101543;25153;1187
122724;27271;1384
125112;40691;3523
127168;28964;2714
105533;19702;3508
125794;37691;1495
104839;23404;1634
109703;15774;3363
109939;29082;2577
120626;14555;2584
117110;18509;2452
122841;11186;2118
113930;35095;2881
111724;27789;1926
114103;30123;2304
103877;17056;2498
107571;33801;3268
127981;33450;1520
125516;11314;1881
110773;15515;2419
100508;27290;3836
107667;18058;1604
107569;34464;1304
110536;42678;3217
121783;36512;3335
103991;33169;2255
114884;17287;3820
126577;37384;2177
128333;27636;1362
105707;41337;3061
118392;19266;2324
113233;16929;3724
103747;21268;2105
127092;35298;3793
119481;42552;2799
121680;33969;1360
121003;14844;3372
123914;23831;3045
112929;24399;1116
125442;40566;1364
126477;20288;3616
127566;18465;2163
122844;36531;3706
102455;31078;2377
103671;11118;1949
121227;40465;2569
126296;35016;2626
102371;32797;3012
111810;15522;3696
115761;20105;1303
121649;28012;3564
109617;21128;3214
104102;18537;2872
113038;33675;2406
123484;37745;2948
119009;16338;1186
102144;40923;3605
119502;29318;1029
111761;35930;3525
103402;12687;3173
106978;25075;1565
127029;11422;3809
110333;15444;1829
126284;29734;3903
126683;26673;2070
125594;31290;3129
127527;17015;1842
114997;34948;2166
126984;14706;3773
130343;36307;1412
101155;11581;3121
104535;27390;3168
120922;40718;1387
123727;39419;2500
104949;14146;1317
107143;31621;3374
105769;14387;3466
124686;38571;1956
106823;34877;2221
122778;29456;1100
128761;10112;3096
121703;16849;3707
125775;13886;2199
100988;37446;1027
124300;14053;2464
114459;10009;3318
110585;33577;1689
107153;30059;1291
131880;36282;1273
132006;15099;2782
125020;37490;3060
110415;14733;3989
111400;21789;3495
111742;21765;3183
129883;37658;1854
104988;24302;2896
128968;26255;2214
129679;38249;2742
110490;39401;1391
113253;38067;2444
129837;24785;3553
112625;33225;3539
102051;10221;3938
126975;22990;2698
104370;16124;2072
112619;25921;3816
107864;39218;3408
124865;40744;2434
125818;19935;2364
110380;16309;3535
118172;30658;2044
124513;22290;2824
115506;39837;1025
100424;20572;3873
126268;28383;1613
112014;40430;3254
124965;15749;3930
112752;34700;1618
120355;23167;3962
102223;26648;3078
105862;34868;1353
104565;27592;1151
111549;12040;3008
107419;24858;1651
121081;38377;2698
130559;15879;1617
111019;13644;2143
103480;26640;3302
131682;14119;3274
102665;26949;1570
116649;22215;3088
131800;21848;1666
116465;10641;3024
104864;35151;2068
120507;30230;1653
101745;30078;2119
117613;12545;1483
115164;38090;2403
131998;36795;3269
120028;25958;2286
117184;28393;3559
100381;30341;1722
129645;40719;1603
125361;15291;2291
124355;37870;2158
122250;41472;1293
100242;33671;3047
113505;11158;1928
116043;18370;2601
109767;28476;3069
111087;25130;1772
124308;35954;1112
112499;25410;3431
115957;18884;3607
115277;16210;3885
128964;29519;1833
128811;22735;1217
124143;32507;2757
123908;19618;1479
103193;18725;3714
120065;26353;2102
123586;14248;3146
117484;10055;1530
129671;35467;1951
119854;28969;2021
109420;26814;1853
100994;33394;1172
127270;40103;3645
100067;39701;1525
104152;18288;1909
100958;31253;3121
131793;25432;2546
112084;33226;3706
117786;35956;3395
115668;35292;1467
103169;33953;1606
106245;12142;1283
111079;37526;1025
111848;25710;1426
118250;34136;3249
120788;42260;1034
108374;40065;2617
111735;42724;1411
120791;11024;2987
106055;38619;1996
131293;19913;1452
103331;42122;3617
120514;20291;1094
107927;13897;2076
132485;41787;1461
112767;18132;2707
111159;36803;3264
109052;42724;3430
125040;30312;1561
105979;15778;3730
107882;34915;1816
120762;30994;2336
129677;22638;2448
124177;31672;3196
130965;33248;2000
119147;18226;2247
102553;20489;2299
123696;15224;1873
110231;16917;2232
123278;20730;2956
121177;18138;3636
121320;34785;3517
126922;26974;3415
107344;12562;1070
106517;12790;3473
115671;34252;3850
115492;35148;1301
110233;35058;1795
112471;16818;3693
123602;31076;1232
130193;24714;2559
103258;16120;3145
100325;42157;2829
129879;17382;2576
102286;26639;3670
110613;10957;2798
131067;10781;2045
125235;21914;1223
127241;40324;2105
110508;19448;2345
122573;20317;1017
129391;20497;1627
109432;14072;2914
113262;26307;2282
104507;33975;2889
111999;21664;3731
131383;11201;1935
108127;41805;3546
117974;13678;1643
101292;15132;1603
112935;16053;2766
111302;35568;2201
102931;24335;3991
131265;11478;2421
127363;30089;2625
105212;32725;1033
100046;17400;1872
120565;24537;1616
103685;10633;1814
101490;35540;2678
126977;34088;1669
120345;28258;3411
118329;40313;3468
117764;39825;3334
121284;12105;2467
106754;34464;1065
103712;17609;1921
104061;38611;1157
129160;34554;3035
115768;28332;2490
111368;10240;1904
100458;20263;1816
116367;41057;1548
125406;39115;1853
121002;37474;3052
104738;17333;1403
104879;36337;3156
122596;17378;3334
107140;29923;2977
128277;16737;1194
109895;12919;3574
120171;25657;1077
108408;10832;1968
115540;16933;2344
121984;33386;2970
102520;20595;3160
126373;35003;3928
107104;42669;2317
100552;16500;3298
124125;28365;1926
123269;27686;3436
124983;42547;2214
125068;33083;3890
113507;24214;3643
109384;42611;1132
127388;37021;3894
113204;33396;3174
131131;23022;2313
130671;32908;2860
101542;16084;2400
104292;41258;3172
109478;19395;1761
114603;14541;1618
117387;19814;1655
124016;31563;2264
118755;22023;1962
105719;10937;2201
115886;32095;2978
104479;34931;3197
120920;17462;3873
127987;35805;2923
106725;22372;2569
120740;13820;1075
124420;42503;1747
107139;27135;3794
123151;27920;3243
107225;21061;2542
128292;36465;3022
105896;22155;1279
117206;21650;2188
101565;21313;1655
112676;13024;1936
125597;27454;1942
126144;14983;1948
113712;17475;3151
119752;26296;1206
120373;37907;1239
106875;42516;2518
110828;26376;3350
125082;12042;3480
132724;19053;3656
129641;19272;2537
100551;21509;1894
103830;27285;1598
115307;11653;1475
131178;34736;2823
114983;42482;3625
122899;18943;2442
101464;42006;3217
115177;25914;1299
110788;31894;3175
109812;37972;2518
125437;29511;3591
131369;16206;1192
112037;25300;3721
112400;29630;2479
128832;30425;1870
101840;26154;1278
119636;25590;2132
110302;18054;3601
106243;26257;1175
103860;23677;3273
114020;23608;1444
126820;12363;2218
104005;21734;1512
129252;35655;1405
100901;20632;3979
128096;26496;3170
128377;21230;1984
126202;34800;2017
100772;23003;2985
130488;31531;1894
101414;25990;1363
129951;18598;2049
130281;28387;1126
101407;36059;2873
117439;14272;3452
108638;25339;3368
108907;39471;2655
107272;15082;3949
122564;13969;2603
117164;12477;1127
132311;26290;3707
129999;14068;3752
122137;33210;1825
123192;30488;2921
128258;36824;2161
103973;17559;1824
104102;24054;2440
130927;27626;2816
122923;16598;3892
119228;40043;2283
127791;37989;3107
130643;13670;1313
100725;28465;3241
130356;28484;3272
126580;27448;2487
106365;16364;1094
128419;40081;2842
132676;34214;2911
103308;41886;1857
121198;34342;1077
119828;35783;1148
112428;14217;3089
103038;10478;1201
122910;10086;1428
108546;13595;3733
109913;14414;1760
117792;23828;3337
111806;26687;2972
110070;34266;2995
128345;29440;3826
127028;11840;2263
116944;31073;1476
113039;14111;2867
129026;29390;1847
100800;25037;1006
131177;41146;3244
100211;18401;3639
107741;37832;1265
103853;16495;3937
106436;41161;3204
114580;26173;2155
132568;30681;3037
130979;36768;3371
126987;31300;3418
107431;21508;3211
108588;31748;2285
106787;33868;2335
108385;25581;1778
108002;37511;2419
132747;10723;1114
106213;39610;3859
122930;38065;3747
123893;24994;1500
123022;24924;1494
114803;32701;2029
109502;15362;2150
115274;24070;1034
109405;13988;2232
105990;30491;2155
101347;17525;3437
107391;19147;2339
100255;16505;2105
114848;27453;3504
122923;15518;1858
129059;21045;1699
125092;21147;1143
102505;37400;3268
102933;33323;2281
107184;18885;2716
121040;24715;1971
109902;21339;2649
101543;35647;1042
125897;17794;2501
100170;33926;3351
101848;23513;3506
117555;27152;3323
131764;34441;2113
101093;26308;2860
131145;35384;3686
101224;26307;1960
116250;37074;2117
132686;33005;2772
125437;41178;2527
126621;19335;1434
119037;29764;3777
104822;31196;2502
123134;26891;2355
104025;16111;3428
100345;38140;1594
117826;38295;3324
130024;13164;3985
100389;18580;3165
107198;32473;2240
122481;30093;1988
127999;24991;1519
124053;23531;3008
126413;36939;1459
108749;42257;1528
128397;25908;2522
114068;34147;3244
114801;34908;1063
129940;11798;2521
113281;24530;2544
104431;38339;1916
123649;17407;2690
108072;12844;1535
117573;20648;2345
123941;26561;3615
123219;13975;2786
103414;17338;1555
131551;31510;2570
129644;39910;3882
132483;27082;2286
109219;31613;2671
109387;29335;3151
124422;26272;2424
128741;36999;3306
120189;34369;3157
123671;30705;3087
101317;19624;1973
112967;31061;3401
125472;42717;2620
132415;37792;2412
128988;27030;2439
100459;27614;3087
119399;26740;3848
119369;39295;2421
122600;40129;2433
117700;15802;1103
108437;31977;1200
106916;33208;2709
106046;14428;2219
106095;10880;2182
109251;33699;3701
114237;17133;1230
116598;36557;2421
108403;15114;2969
116364;13442;2965
117091;39334;2743
131895;31312;2023
114237;18439;3897
132599;11040;1588
114653;26877;1150
120644;15053;1282
104277;25543;3001
109732;20044;2660
130376;41096;2316
105414;17909;2119
128357;14146;3009
121914;36803;2950
121269;21383;2020
109531;26019;3993
105068;40552;3929
127760;32816;2016
114050;27982;1291
105824;16496;3412
128318;36784;1832
102425;29542;1258
116600;12020;3451
101370;10391;2347
116543;39642;2313
124949;12508;2905
123173;25148;2546
115562;19724;2925
114272;35591;2895
120821;27752;3707
122235;28099;2206
120082;10455;3862
114521;30716;1524
123022;33599;3295
130474;13930;3066
124098;19637;2859
121896;21169;2467
128897;14637;2861
129082;31238;3263
112839;24304;3883
111305;14624;2037
121193;29200;3141
122475;36677;1118
121141;28030;1281
110646;40268;1883
117062;41882;1300
130000;14051;1870
117363;28248;1679
127905;35727;1349
125225;31559;1954
101418;27150;1771
110344;35357;1844
118256;39976;2534
104480;29851;3210
123777;21014;1495
122021;36070;1736
104824;23555;1713
131428;23456;1940
124041;21848;2018
110706;39275;2685
124414;14538;1374
116928;30623;3665
123187;25964;2127
110236;31318;1072
111850;15405;2758
131140;23069;1516
115089;31372;1975
112926;11751;2087
115149;41581;3834
119595;36376;2450
101614;26695;3874
125390;34760;3660
103189;38959;3626
102920;41859;3065
110893;30567;1432
121771;34098;2795
118542;11134;3274
101431;21246;3557
107618;28959;2237
126821;12096;2718
102684;15392;3292
123523;13786;1186
113838;34680;3510
120621;10130;1613
113463;30493;1840
114451;20044;3619
121439;18173;1115
128447;15142;3567
130982;10637;1411
106138;23535;3425
114759;32165;2377
122028;38770;3939
106239;30369;3383
104126;14463;1388
112220;17152;3541
128491;32197;2594
104030;15604;1797
116168;14547;2140
119440;36261;3126
107682;37086;2011
113124;14099;2930
120717;19995;2872
132082;33242;3352
125233;39117;2329
128883;41802;2237
117659;25435;2691
113670;25989;3399
119936;22794;2660
114087;32432;1090
125096;13096;3482
119392;25938;2610
120457;21715;3538
115479;40820;2113
100662;37281;2529
130695;38693;1674
111655;40394;2472
109004;14953;1721
109963;26287;2334
132104;26050;1002
110624;35022;2546
113409;40912;1701
130768;21631;2516
126168;20922;2413
111473;25880;2490
112413;15204;2248
110470;17984;3863
126446;13208;2150
131289;37274;1739
128493;41899;3468
124209;25369;1014
119328;27468;1224
114600;35987;3321
119589;17531;2276
104255;41325;3575
100158;10455;1711
125384;22902;2587
107289;28874;3015
102202;30290;3099
108909;14903;2185
125195;22781;1993
109495;26553;2347
128558;23886;3038
108741;35477;1151
126902;28552;1061
122312;39139;2623
105307;13395;2077
124204;16044;3242
120910;38331;3536
117351;13282;2737
122910;10237;1401
121972;39548;2493
104610;12118;3120
102593;20259;2360
128285;11274;1432
116403;39983;2180
103449;17494;1774
114702;12779;1156
119985;15386;2272
113890;30795;2548
121148;30797;1801
125391;36264;1051
108184;24743;2512
116153;25369;1733
104070;23550;3311
122953;12924;3229
129242;13382;1663
124105;21333;1126
119402;30012;1630
122177;35590;1341
129531;25887;1892
100314;10774;2494
111269;39172;1033
101624;27507;1136
106595;28329;1118
126599;27647;2398
122566;29656;1710
113001;32709;1331
125705;34730;2747
124950;30630;2427
117242;23645;2793
102849;25954;1283
108390;32879;3771
131996;25923;3084
127003;19511;1231
117278;15327;3863
125081;36167;3704
101969;31645;2759
119291;39716;1828
102284;14605;2862
105430;14661;3703
130096;26162;2243
113901;22615;1300
101436;35908;2560
124436;32053;2337
104147;39077;1649
108949;24086;1395
129030;40175;2981
112373;14046;1956
102028;35692;3657
114161;31639;2908
127265;28760;2300
113912;31866;3010
117191;15801;1537
114342;20758;2378
104737;17076;2142
108254;34930;3274
102046;10408;3803
129935;14906;1373
111152;40817;3234
122457;14686;2521
123581;36777;2498
131970;25257;1080
112784;33983;1346
108539;25147;2587
114040;23088;3400
109413;24809;2321
111697;24156;3899
119900;26350;2892
124970;25243;3497
111729;29561;1568
114510;25507;2222
126605;24825;2439
108751;26211;2119
105924;15408;1279
129900;42199;1941
103357;18555;1233
103140;33671;2480
126253;38356;1619
128278;21420;3798
122921;23917;1175
105086;28468;1766
129843;24574;2092
110067;37654;2429
105800;19738;3670
116137;20920;3554
101990;23852;1744
117738;23125;2638
105783;20448;2254
104451;29608;2706
119274;32551;1466
108631;14145;2752
126818;15141;1418
103576;10319;2715
127808;15767;3626
113550;31698;2748
121459;17307;3417
127487;41306;2500
127830;21219;3813
106640;41714;3612
116607;27575;2140
122037;38850;1275
128721;31566;2512
109836;30853;2415
100974;23150;1697
123832;30201;2216
106905;37455;1253
121240;20665;1876
111531;38449;1251
125799;28503;3271
117158;10800;2118
128559;23179;3298
120589;24619;1725
115352;12486;2565
101641;31209;1356
124654;22937;3993
128004;11193;1911
112123;38571;1802
104253;15678;2480
124170;21294;2705
125703;28202;2982
114094;37912;1852
106926;25366;1872
131093;31371;2305
109628;17080;1004
106784;14128;2637
129930;42526;3015
121713;26738;1385
101224;40645;2508
109866;30425;3300
107719;27550;3382
123924;27128;3875
124185;37466;3387
120938;13736;3490
116852;33946;1568
129661;29323;2208
131346;20700;2350
127458;42505;1736
107076;11564;1475
118006;32065;2740
122359;32271;2506
112082;31661;1333
105303;26145;2175
122379;26979;3933
119353;31568;2456
124114;38457;3562
109131;34001;3368
127818;40505;3955
110147;12558;3325
112946;37163;2324
115330;38211;1781
124987;33303;2803
117732;37002;1064
120470;25871;3628
122549;27264;2969
106914;37032;2742
112383;18895;3187
102348;34274;3086
127673;31031;3440
105715;40057;3508
121714;29171;1552
106224;10950;1148
118927;22673;2931
120853;34760;3500
123971;38287;1117
109506;10983;3315
117938;34134;1491
101723;32909;1722
112656;29563;1227
113734;39853;2770
109980;17217;1965
131007;35785;1879
114360;23502;1391
125853;39970;1489
111257;14495;3919
119649;27662;1230
121925;28437;2632
131875;31141;1671
114128;41006;2292
110143;12110;2493
118045;14801;3050
119241;39375;3427
126350;11571;1720
105780;28648;3193
118633;26679;1283
122291;21925;3824
110805;32221;2635
129334;38127;1150
116164;36386;3634
117781;12799;2911
107300;14297;1482
116939;40381;2436
114471;16220;3144
105290;41272;3766
113544;11061;1617
121292;17592;1028
102420;29710;3126
101173;14871;3705
105187;38778;3912
102237;34147;3880
125185;30083;1574
118748;36860;1292
132474;28420;1698
106540;20903;2855
103942;20260;3637
125506;38989;2369
119749;13475;2596
114921;33378;1066
119754;32688;1202
115588;18723;2451
124530;20343;2519
128773;20272;3241
124330;26299;3293
124470;23856;1441
125370;28936;3728
102317;22904;2247
121131;10856;2349
127487;26867;3391
127975;27044;2486
128777;38586;1805
107170;37226;1349
107890;11551;2224
117541;34557;2813
125873;42519;2088
130849;36152;2591
105007;21063;2548
122504;22786;2336
117359;23841;1942
116644;28815;3515
102202;31182;3366
114270;30973;3578
126523;38884;3225
106875;36397;3564
122267;20494;3956
106422;12013;2175
122995;38964;3926
112634;15307;2253
127798;35783;2084
112432;37157;1330
120154;32824;2641
125791;30042;3049
126956;34505;2347
128775;31269;2693
110804;13366;3800
106755;40066;2295
114930;23525;2238
130139;28855;1871
102238;12192;3897
106692;36951;2654
120432;13840;3894
112579;24142;1879
102227;39263;2706
109489;39261;3377
118620;15576;1679
105746;12186;2249
120413;41823;2457
112631;26047;2342
112536;18956;1263
124520;15215;2480
102200;33115;1965
130571;37322;3694
111690;21670;1302
112252;35799;3844
121774;33513;2864
115480;30895;3815
113276;15612;2785
108072;25973;2880
128718;40136;3319
101547;18809;2827
109555;26150;1555
100661;10524;2364
131950;28008;3255
108956;40012;3978
128596;18610;2721
128616;27567;2198
115428;35001;1986
113727;33759;1877
102516;27270;1679
122572;24635;1817
110592;38712;3937
111051;22331;3526
127486;26644;2331
114753;28754;3423
113228;37944;2310
119562;12213;2822
123211;31428;3194
114500;40617;3457
105862;14189;1884
121410;22313;1051
111485;10398;2840
111616;36853;3183
102750;21949;1491
113250;41591;3622
121565;35126;1025
128662;22017;3208
118124;17738;1252
131952;29763;2357
122742;19421;3478
128680;22803;1519
105844;37050;2720
102449;25576;3984
105969;27397;3457
125483;31617;1299
131548;34249;3018
125210;17596;2484
125107;14579;1825
106349;21390;1159
104557;27409;2314
100471;35210;3138
124724;12715;1925
114276;38794;2355
117065;26904;3727
125913;16460;3217
118690;15896;1830
132408;38953;1955
128044;29339;2529
106180;41512;3342
120502;21626;3953
117779;25890;3217
104934;14360;3787
109209;29614;3055
127445;41493;3365
121896;30731;3802
114200;29345;2912
104384;12623;1811
116586;10775;3828
124417;33139;3504
130350;37343;2168
125977;17439;1910
125313;34249;3348
107277;13376;1573
103068;39268;3783
119461;15054;2654
112296;12793;2483
126569;11083;1855
117596;14645;2415
120944;17124;3721
130306;38310;3555
123117;17722;2954
106663;28054;3026
125633;24124;1757
113580;11757;3160
113786;37532;1389
128754;12824;2974
131717;37058;3152
106067;35635;1677
111234;12874;1563
113963;37856;2003
108791;33392;3901
102166;35731;1921
119255;14332;3190
124981;12090;1420
115092;20870;1106
129689;32393;2299
108472;31018;3463
100000;25693;3319
116029;37128;1078
107113;40416;3025
122904;23588;1708
125100;20351;1490
121517;12157;2363
104855;34777;1385
127281;34164;1984
104576;20508;2861
129054;16869;3080
116623;42652;2870
106056;32627;1115
106150;11138;1982
129590;28410;2553
101688;12514;2207
122306;14378;3186
118474;38560;3305
121911;30379;1691
125009;12259;1073
126567;29034;1944
104627;13071;3219
130407;37333;1443
110859;13949;1049
108533;32558;1321
104834;19297;3314
106428;42564;2255
118242;13734;2089
119528;28720;1152
125225;23209;1628
101323;35561;2643
129472;39443;1020
103303;31945;2276
122925;11082;3744
132594;22620;2307
129107;40745;2199
111666;22541;3893
119199;39172;3421
131268;33171;3051
119982;33571;2223
121578;16166;1467
128343;16955;2277
112820;12516;1806
132638;34949;1119
128544;25329;3794
130674;13449;3359
107781;42296;3994
104270;28864;3240
126146;34774;3711
104975;24710;2303
125425;35729;1234
109470;23589;3899
122243;30700;2920
119365;24791;2080
112663;37054;2132
130751;15119;1280
129386;41804;3555
102759;24692;2768
116010;10075;2986
113299;15435;1469
116125;35509;3242
115067;11326;1089
117207;15887;3033
114499;25802;3309
118894;20577;1332
115703;15296;1704
110838;25089;2416
113056;15498;2717
107942;35622;2515
114109;15684;1510
123892;35227;3477
107454;15554;1382
101905;14287;3204
127833;28953;1811
123008;33666;2932
101326;27468;1240
124489;25788;2208
110969;24610;1020
131956;17877;3008
113980;20311;2998
104646;29623;1370
130476;14754;2144
111877;39332;3960
108553;11084;3130
100134;36377;2819
101214;25670;1284
123438;24243;2945
107113;10239;3836
126649;10013;2815
110867;36467;3617
126809;25455;3466
123040;23834;1584
103503;10372;2957
121315;18897;1319
102479;36144;3815
114457;25287;1074
115525;42345;1977
110390;32279;1172
110945;19633;2146
113351;22684;1205
125901;12133;1636
128704;16152;3386
122327;39628;3320
111552;36299;2787
126077;10726;1873
123070;21005;1212
118681;31097;3105
120343;13962;1297
119579;14284;2554
115313;28197;3762
103451;13576;3737
115961;23231;3716
106662;40773;2502
129243;33866;2652
127629;24990;2747
123914;27119;3533
122023;16362;2263
126904;39477;2116
130883;20717;1779
121601;41064;2854
132025;30489;2423
100543;33972;2593
100450;31799;2375
110466;10668;1008
105815;36500;1672
122649;36153;2663
116683;40581;2730
102715;11297;3145
132324;37210;3539
107298;20134;3335
132684;31522;1031
111681;10742;3834
111103;41669;1196
100958;21848;3754
105476;35934;1211
120236;25432;3277
101384;13284;1407
102334;20081;1170
129559;38528;2795
116336;42453;1590
103661;13082;1628
131091;21097;3241
108947;23307;1734
104574;13584;3541
128826;37367;1694
102098;38615;3859
125857;26677;3298
117274;14502;1407
115552;15702;3994
126729;37755;1214
124654;16548;2465
101247;23391;1848
124996;25527;1409
109729;26256;3131
101979;22379;2702
129712;34712;3312
111370;42462;2639
115158;33872;1062
109796;40004;1174
127392;27888;3478
123427;36268;2357
107763;32199;1075
115406;37902;2913
115333;15153;3522
104340;26428;3495
117329;27355;1178
106516;14729;3176
130681;16000;3552
112264;22593;3722
120465;17307;1861
124946;41551;1751
107090;18632;2229
129049;20894;3620
130328;13511;2436
125555;42005;3756
116162;37987;3269
115546;14150;1251
116427;15265;3015
130391;30243;1594
108721;35850;3564
103591;23126;3382
113931;38130;3048
115912;35601;2514
113369;41982;3491
131120;41328;1573
111859;19294;3362
103263;40643;2984
129443;12407;3359
105411;31577;2953
112336;28908;3046
118833;13478;2990
114753;25932;1191
121817;30678;2482
114145;20432;2248
101887;33324;3941
124428;27364;2971
110564;41667;3947
117840;40571;2793
114590;33156;1704
116511;13404;2256
125398;32116;2228
102255;33508;1400
112035;10398;3301
103220;33528;2318
113909;12879;3804
102454;28952;3402
119123;32862;1970
130750;17103;3341
122845;24234;2758
109564;12543;3579
104649;38943;2954
111174;11441;2109
105941;36577;1647
119157;38768;1921
104552;37226;2856
103434;22876;3613
123734;18619;2698
114156;15992;3901
114051;16375;3312
116691;12767;3768
102873;16383;1100
112321;18662;2710
104010;39396;3432
131350;26958;3804
108256;37201;1733
129828;32026;2920
107256;29748;1571
131918;27559;2178
131654;40785;3090
125458;17166;2319
107578;18314;1946
126104;28162;1894
120778;28149;3323
104592;20900;3876
103137;31013;3566
108175;35839;1502
104410;38950;1849
119847;38706;3542
109771;25630;2747
104809;40556;1082
121756;15258;3508
118175;10570;3227
115470;40673;3216
130386;14134;3387
106562;30448;2129
124927;18382;2975
111974;14569;3377
124424;28305;1419
122254;22033;2790
124867;16180;3062
116449;27839;1594
124087;28010;1691
115619;18629;1416
130655;13846;1252
112584;33332;2956
121878;24845;3724
109582;32660;1667
126452;12796;2373
118992;23773;1298
123586;17426;3619
100883;19167;3335
115025;24429;1070
117632;29392;2740
118745;10380;3887
124476;22590;1653
119852;26931;1342
115685;10140;3218
118234;28532;3448
110879;27163;2785
108449;27373;1853
106356;18317;1600
102332;39251;1496
129391;25998;1052
114411;19163;3330
103743;40737;2041
132172;39982;1306
119110;21115;3554
131169;34532;3940
115547;27333;1862
107467;27318;3791
126640;10730;2382
120498;16619;2374
130448;39635;3537
111560;39088;1309
119674;36517;1108
101988;38483;1950
115010;10192;2190
105786;18593;1516
100412;19480;2314
109450;36560;3827
129695;29409;2951
110816;20158;3338
112292;14180;1183
111556;11888;2436
100105;28303;3335
128477;13586;3056
110340;20164;1609
108668;30440;2043
106694;35772;1236
122510;36080;1087
107806;13093;1998
109918;25635;2649
106469;42724;1515
130991;14747;1201
110638;22527;2681
104216;12296;1987
113779;29079;3399
107949;41011;1259
121400;34169;1981
122450;27018;1379
114142;37941;1544
123981;26850;2734
117395;35005;3719
111344;10997;3578
115624;33772;1636
130173;15687;2068
120758;11927;2261
109446;31607;3430
103248;18671;2176
111737;12323;3639
101441;25684;2980
118044;10220;3990
104317;12535;2636
130594;14914;2129
125774;39641;3040
124707;40686;2158
130156;10751;2182
100250;30891;2871
131065;18433;2317
130998;39965;1459
103836;16699;3666
102947;38922;3136
132141;41532;2999
117781;11946;2839
129207;33369;3621
109369;39260;1245
109233;29285;1180
127326;26409;1242
129474;13051;3807
107501;23516;2446
120945;38883;3619
100748;14488;2938
128135;42611;2580
123523;38958;1419
121105;39682;3056
108725;22698;3111
102210;42432;1211
125519;14537;1192
121519;27026;3564
122495;11096;3637
123531;10185;3158
112076;15274;3947
113911;39361;2173
126947;34218;3022
111235;21976;3771
114429;35126;2057
130924;20277;3156
116006;21441;1537
107842;39000;3665
119304;27759;3929
121588;40557;3647
116756;28200;2016
107135;10194;3342
132624;39002;1573
119461;35417;2412
110205;10843;3677
116864;24101;2002
129106;26287;3050
116687;30775;2319
126196;29336;2618
107076;17413;1092
107907;15298;2819
122185;13744;2035
118214;28901;2605
101103;38582;2058
130408;15280;2905
112128;27954;3388
124985;39265;2898
125557;16904;3133
101557;15566;2931
121532;42127;2579
128006;40911;2350
112522;35477;2550
121130;41806;1941
119604;41430;3682
111896;42080;2027
125640;25658;1835
117740;37426;2477
